label_header;thigh_Accel_X;thigh_Accel_Y;thigh_Accel_Z;thigh_Gyro_X;thigh_Gyro_Y;thigh_Gyro_Z;label_id
118.4120;-1.1242339;-0.2016077;-0.0636163;1.9572765;-0.8059187;2.8068438;8
118.4620;-0.8780642;-0.2273772;-0.0484061;0.9978426;-0.6246308;2.3395056;8
118.5130;-0.6256425;-0.3845288;-0.1066215;1.6194960;-0.3881935;1.7710712;8
118.5630;-0.3629814;-0.2930643;-0.2948388;1.1293640;-0.0311772;0.7277072;8
118.6130;-0.6080218;0.1837463;0.1740162;-0.6732999;-0.0519859;-0.7107477;8
118.6620;-1.5314495;1.4407224;0.1927825;0.5822325;-0.0530560;-0.8458869;8
118.7120;-0.9165736;0.4689331;-0.0259816;0.4605964;-0.4002338;0.3486990;8
118.7630;-1.1135420;-0.0356789;0.0035214;-0.9942452;-0.2832039;-0.7996482;8
118.8130;-0.7165221;-0.0069168;0.0031059;1.5579076;-0.4347272;-0.6625075;8
118.8630;-1.0636240;-0.2537692;0.3382262;-0.9162266;0.0809539;-1.5901456;8
118.9120;-0.8272216;-0.0503981;0.2455566;-0.2383009;0.1339581;-1.4996708;8
118.9620;-0.9587646;-0.0261822;0.0320212;-0.3454772;0.2620226;-1.5975778;8
119.0130;-0.9696634;-0.0303117;-0.0522731;-1.0992239;0.1436736;-1.8843324;8
119.0630;-0.9421094;-0.2239796;0.2369268;-2.1028577;0.3751004;-1.5210272;8
119.1130;-0.9890314;-0.2494736;0.2752810;-1.1056183;0.5921290;-1.1941551;8
119.1620;-1.0416958;0.0487507;0.0991752;-0.6323874;0.4346536;-1.2381895;8
119.2120;-1.1342040;0.0455704;0.0575578;-1.1952211;0.4679550;-0.7978310;8
119.2630;-1.1046992;-0.0888158;0.3375192;-1.1216789;0.4096196;-0.3292989;8
119.3130;-1.1352321;0.0887677;0.2599935;-0.6479567;0.3642299;0.0541359;8
119.3630;-1.3607403;0.1967776;0.2205423;-0.1338431;0.1651615;0.9099482;8
119.4120;-1.2900391;0.1302603;-0.0437325;0.0936569;-0.1470539;2.4201889;8
119.4620;-1.2919869;-0.3880828;0.0264193;0.2551352;-1.2690857;2.4422118;8
119.5130;-1.3275309;-0.2062161;-0.1241662;2.0509880;-0.9152047;2.6453236;8
119.5630;-1.0393225;-0.1732677;-0.0966366;1.2810932;-0.6802488;2.3435255;8
119.6130;-0.8485399;-0.2950889;-0.0130481;1.1243869;-0.5086293;1.8927632;8
119.6620;-0.5509175;-0.3199384;-0.2881598;1.3257169;-0.2301758;1.2479295;8
119.7120;-0.5520421;-0.1297593;0.0395315;0.4117220;-0.0111813;0.1719902;8
119.7630;-0.8881788;0.5182064;0.1047584;-0.5649891;-0.2164622;-1.0187869;8
119.8130;-1.2645747;0.7984631;0.0709963;0.7285543;-0.1890066;-0.8043874;8
119.8630;-0.7895706;0.4166317;0.0454147;0.2386455;-0.2132424;0.0363182;8
119.9120;-1.3153148;-0.0534279;-0.0303696;-0.4714153;-0.1777425;-1.2432375;8
119.9620;-1.0088038;0.4099826;0.0877927;1.0501317;-0.2250013;-0.0943983;8
120.0130;-0.7040850;-0.6008732;0.1293492;-1.1332271;-0.0411775;-1.6684428;8
120.0630;-1.0163256;-0.0586084;0.4142587;0.0022037;0.2513513;-1.2011172;8
120.1130;-0.9466094;-0.0811212;0.0882502;0.2597459;0.2404987;-1.0881392;8
120.1620;-1.0060090;0.0456077;-0.1274283;-0.4845820;0.1020518;-1.2158989;8
120.2120;-0.9510194;-0.2002370;0.1138726;-1.4931966;0.2911543;-0.9387481;8
120.2630;-1.0182549;-0.3488050;0.3055255;-0.6070791;0.3469133;-0.9473119;8
120.3130;-1.0311832;-0.0540569;0.1160453;-0.4499357;0.3176946;-0.9097111;8
120.3630;-1.0299329;0.0488297;0.0271204;-0.4025649;0.2622943;-0.8355137;8
120.4120;-1.0132393;-0.0718397;0.1241325;-1.0419152;0.3439518;-0.5186935;8
120.4620;-0.9711309;-0.1172151;0.2616229;-0.6877870;0.2841344;-0.2533445;8
120.5130;-0.9848577;-0.0175343;0.1107319;-0.3192361;0.2275953;-0.0456254;8
120.5630;-1.2847496;0.0829200;0.3100616;-0.1381375;0.1492000;0.3288361;8
120.6130;-1.2568299;0.2590250;-0.0666594;0.3536684;0.1297127;1.7148957;8
120.6620;-1.1998802;-0.1311211;-0.1046689;-0.4842965;-0.5375020;2.5110339;8
120.7120;-1.3009198;-0.2982868;-0.0048853;0.5426426;-0.7337207;2.3957222;8
120.7630;-1.1281714;-0.1384623;-0.0519745;1.3262787;-0.4660472;2.2816203;8
120.8130;-0.9796477;-0.1321917;0.0212717;0.9405538;-0.3062615;1.8915692;8
120.8630;-0.8089373;-0.2112937;-0.0410890;1.1261199;-0.2700236;1.3370388;8
120.9120;-0.6237515;-0.1218166;-0.1617882;0.8866377;-0.2383816;0.7553040;8
120.9620;-0.6594254;0.0558426;0.0258537;-0.1214658;-0.0561855;-0.2498044;8
121.0130;-0.8959722;0.4767069;-0.0085159;-0.1504998;-0.0026067;-1.0388850;8
121.0630;-1.1841769;0.7150228;0.0487108;0.3117783;0.0536378;-0.7824854;8
121.1130;-0.8832143;0.4463698;0.1034646;0.0018789;-0.1071432;0.0150889;8
121.1620;-1.3393511;0.1567979;-0.0617751;-0.2709762;-0.0615430;-0.9589292;8
121.2120;-1.0801807;0.2629398;0.1064404;0.7802962;-0.2412980;-0.7577862;8
121.2630;-0.6366085;-0.3113398;-0.0466000;-0.7303786;-0.1884195;-0.8112677;8
121.3130;-1.0424892;-0.1125972;0.2546331;-0.6962601;0.1486674;-1.2733237;8
121.3630;-0.8843904;-0.1210568;0.2928763;0.1460851;0.3305070;-0.6531740;8
121.4120;-1.0213247;-0.0924567;0.0703366;-0.7157312;0.0548129;-1.2709174;8
121.4620;-0.9353215;-0.0921509;-0.0343080;-0.6742606;0.1649171;-1.0781745;8
121.5130;-0.9807900;-0.2092684;0.2593842;-0.5873089;0.2665547;-0.8262757;8
121.5630;-0.9821282;-0.1406589;0.1751163;-0.2854665;0.2253745;-0.8279633;8
121.6130;-1.0488326;-0.1157967;0.0036542;-0.4978626;0.2826568;-0.8942059;8
121.6620;-1.0938059;0.0289437;0.1186553;-0.5657046;0.2137136;-0.7747158;8
121.7120;-1.0386343;0.0204124;0.2822876;-0.7399101;0.2134262;-0.2845185;8
121.7630;-1.0739329;-0.0502880;0.2152984;-0.3846099;0.2393546;0.1124201;8
121.8130;-1.2333486;0.0554978;0.1912560;0.0298230;0.1054997;0.4573956;8
121.8630;-1.1724830;0.3548608;-0.1315325;0.3983799;0.1921655;1.7626572;8
121.9120;-1.1941498;-0.0822530;-0.0804506;-0.7877594;-0.2390631;2.5733476;8
121.9620;-1.2726546;-0.3024316;0.1014802;0.2784866;-0.5677253;2.3074174;8
122.0130;-1.1536716;-0.1211258;0.0601313;1.5293032;-0.4989052;2.1221633;8
122.0630;-0.9485007;-0.0442151;-0.0473217;1.1464187;-0.3756702;1.8162184;8
122.1130;-0.7884696;-0.1212791;-0.0492180;1.2130546;-0.2723500;1.4068381;8
122.1620;-0.6493536;-0.1127150;-0.1768551;0.6002081;-0.2073128;0.7413776;8
122.2120;-0.5697469;0.0014048;-0.1004259;-0.5002364;-0.0579969;-0.3186706;8
122.2630;-0.8886891;0.4044318;0.1800043;-0.4910652;-0.0718704;-1.1730333;8
122.3130;-1.2944455;0.9560935;0.1536192;1.2230165;-0.0702540;-0.8184579;8
122.3630;-0.8202902;0.5151905;0.0130004;-0.2249562;-0.2108006;-0.1218172;8
122.4120;-1.4578944;-0.0648656;-0.1188840;-0.5743952;-0.1341551;-1.0575010;8
122.4620;-0.9555653;0.3536497;0.0908888;1.3904700;-0.0222435;-0.5679395;8
122.5130;-0.6307217;-0.5866179;0.0456210;-1.6583459;-0.1247121;-1.1228064;8
122.5630;-1.0769102;0.0585840;0.3436477;-0.0270373;0.2971127;-1.3664201;8
122.6130;-0.9060885;-0.2238728;0.1737105;0.0550102;0.3505002;-0.8336814;8
122.6620;-1.0543382;-0.0251950;0.0415329;-0.5393940;0.0337916;-1.3170065;8
122.7120;-0.9799486;-0.1892587;0.0442563;-0.7927367;0.2013825;-0.9533742;8
122.7630;-0.9890878;-0.2286294;0.2271409;-0.6728891;0.2974033;-0.8254259;8
122.8130;-0.9761038;-0.1439362;0.0707592;-0.3440580;0.3234375;-0.8997029;8
122.8630;-1.0187851;-0.0231118;0.0548268;-0.3764037;0.2897167;-0.8368577;8
122.9120;-1.0074996;-0.0023377;0.0729924;-0.8084734;0.2156922;-0.6253491;8
122.9620;-0.9961663;-0.0392563;0.1595356;-1.0216150;0.2144572;-0.2260292;8
123.0130;-1.0410292;-0.0089382;0.2864139;-0.7143287;0.2489732;-0.0309005;8
123.0630;-1.3226587;0.1186344;0.2679443;-0.0425958;0.0871613;0.5001720;8
123.1130;-1.1814718;0.2742143;-0.1296714;0.4157313;0.1743867;1.9137798;8
123.1620;-1.2156074;-0.2478707;-0.0585439;-0.5290975;-0.5800383;2.4216298;8
123.2120;-1.2806791;-0.2717242;-0.0344884;0.8543996;-0.6614782;2.3672970;8
123.2630;-1.1519701;-0.0935004;-0.0336503;1.2423625;-0.5442279;2.1593040;8
123.3130;-0.9564494;-0.1536712;0.0407946;1.0230854;-0.4398175;1.7556210;8
123.3630;-0.7911549;-0.2423462;-0.0912874;1.3546058;-0.2909441;1.3091634;8
123.4120;-0.6323395;-0.1054789;-0.1571836;0.6494496;-0.3301888;0.7138400;8
123.4620;-0.6088546;0.0353225;0.0557015;-0.0590280;-0.2177058;-0.4774455;8
123.5130;-0.9493976;0.4780600;-0.0233859;0.2698947;-0.0645885;-1.2524648;8
123.5630;-1.2359077;0.8485560;0.0667910;0.6369998;0.0993100;-0.5297902;8
123.6130;-0.9018819;0.4100348;0.0005087;-0.6575108;-0.1291738;-0.2620211;8
123.6620;-1.3502585;-0.1545872;0.1020532;0.1132803;-0.2080287;-0.8841512;8
123.7120;-0.8839933;0.3915929;-0.0150001;0.3867542;0.0730388;-0.5891647;8
123.7630;-0.7757392;-0.6213787;0.0179042;-1.3674278;0.0512728;-1.4230544;8
123.8130;-0.9792752;-0.0250824;0.3231108;0.4565763;0.2943599;-1.1725919;8
123.8630;-0.9890956;-0.2407988;0.1634620;-0.6443990;0.2334878;-1.3051772;8
123.9120;-1.0253297;0.0139485;-0.0221861;-0.2785875;0.0027058;-1.0861492;8
123.9620;-1.0091548;-0.1132666;0.0918921;-0.6563652;0.1361436;-0.6472042;8
124.0130;-0.9938960;-0.2263019;0.1729100;-1.0672508;0.2516515;-0.8221386;8
124.0630;-1.0299562;-0.1692838;0.1088144;-0.4575129;0.2976529;-0.8693440;8
124.1130;-1.0074262;-0.0331471;0.1183401;-0.3054791;0.3116603;-0.6638137;8
124.1620;-1.0171387;-0.0499146;0.1156533;-0.6899361;0.2032712;-0.4849412;8
124.2120;-0.9806384;-0.0030068;0.1923772;-0.7783313;0.2353199;-0.1461178;8
124.2630;-1.0430421;0.0286691;0.2525172;-0.4198721;0.2453223;0.1241801;8
124.3130;-1.2863928;0.1217968;0.1753636;0.3014198;0.1177227;0.7772375;8
124.3630;-1.2229782;0.1742581;-0.2450887;0.1284560;0.1980625;2.2495212;8
124.4120;-1.2060841;-0.3173775;-0.0482607;-0.6987480;-0.6431950;2.2242656;8
124.4620;-1.2043291;-0.2538082;0.0056801;1.1735532;-0.4869592;2.2094414;8
124.5130;-1.1038127;-0.0881358;-0.0620139;1.3427983;-0.3650931;2.0579707;8
124.5630;-0.9353571;-0.1364727;-0.0240018;0.9246227;-0.3740366;1.6640866;8
124.6130;-0.7911400;-0.1821232;-0.0985780;0.8879831;-0.3519959;1.1617299;8
124.6620;-0.6363003;-0.0733406;-0.1226763;0.0428581;-0.2547893;0.4774308;8
124.7120;-0.6381394;0.0622813;0.0762371;0.0356445;-0.1282018;-0.6709252;8
124.7630;-0.9866562;0.5357524;0.0269256;0.3662776;-0.1239315;-1.0718390;8
124.8130;-1.0738915;0.8387727;0.0996520;0.1554418;0.0519180;-0.3127193;8
124.8630;-0.9177444;0.3691384;-0.1049201;0.0456463;-0.1116629;-0.1902719;8
124.9120;-1.3832639;-0.0171081;0.0319224;-0.4213320;-0.0936932;-0.7027006;8
124.9620;-0.8270799;0.2328292;0.0657161;0.7540909;-0.0704027;-0.4851858;8
125.0130;-0.7853458;-0.6139138;0.0764016;-1.8354776;0.1299528;-1.4238712;8
125.0630;-1.0112438;0.0624366;0.2764276;0.7402852;0.3274283;-1.0872061;8
125.1130;-0.9473034;-0.1426437;0.2087237;-0.5130899;0.1655411;-1.1479160;8
125.1620;-1.0143437;0.0188167;0.0240863;-0.4841154;0.0182899;-1.2690518;8
125.2120;-0.9985402;-0.1298831;0.0040963;-0.5761826;0.2535920;-0.7641325;8
125.2630;-0.9679964;-0.2515334;0.1613128;-0.8950662;0.2907056;-0.8181556;8
125.3130;-1.0259594;-0.2012355;0.1122865;-0.6228505;0.3960117;-1.0023077;8
125.3630;-1.0796622;-0.0423355;0.1462848;-0.2768456;0.3613115;-0.8872468;8
125.4120;-1.0448158;0.1101573;0.1474344;-0.5416092;0.2345622;-0.5870330;8
125.4620;-1.0085153;0.0696461;0.1846187;-0.7794739;0.2479773;0.0076077;8
125.5130;-1.1558170;-0.0423541;0.3003629;-0.2617584;0.1796034;0.4117938;8
125.5630;-1.2994432;0.2429250;-0.0359313;0.7135810;0.1357630;1.3477773;8
125.6130;-1.2358464;0.0901345;-0.4380835;-0.6863390;0.2633033;2.5939618;8
125.6620;-1.2074876;-0.4106432;0.1246065;-1.0641695;-0.7020013;2.2595224;8
125.7120;-1.1133019;-0.2192626;0.0448048;1.5464207;-0.6693883;2.1668483;8
125.7630;-1.0270437;0.0233457;-0.1056306;1.1706617;-0.5501401;1.9749418;8
125.8130;-0.8835141;-0.0894641;-0.1004924;0.9501430;-0.4270286;1.4972858;8
125.8630;-0.7741110;-0.0928270;-0.2023964;0.8136664;-0.3351463;1.1308090;8
125.9120;-0.6438991;0.0255648;-0.0678392;-0.2207603;-0.2540252;0.4204853;8
125.9620;-0.6861859;0.2189022;0.1615401;-0.2585134;-0.2066773;-0.6946573;8
126.0130;-1.0384781;0.5349462;0.0046308;0.8131395;-0.0129217;-1.1823383;8
126.0630;-1.0845709;0.7464840;-0.0424730;0.4732303;0.1572765;-0.3742413;8
126.1130;-0.8675281;0.4215336;-0.1064000;-0.0772129;-0.1273645;-0.6185921;8
126.1620;-1.5786998;0.0718656;0.0649093;-0.2293832;-0.1421732;-1.0916910;8
126.2120;-0.6819191;0.2038900;0.1228873;0.8144251;-0.1324485;-0.4543560;8
126.2630;-0.8080236;-0.7474253;0.0353869;-1.6807017;-0.0017278;-1.6515256;8
126.3130;-1.0288893;0.1413048;0.2490308;0.3980132;0.4031251;-1.1457336;8
126.3630;-0.9779411;-0.1960968;0.1441231;-0.5150883;0.2832067;-1.2569595;8
126.4120;-1.0315789;0.1267779;0.1136043;-0.5517549;-0.0037445;-1.1078078;8
126.4620;-0.9521231;-0.1849107;0.1234058;-0.8775164;0.1960927;-0.6214427;8
126.5130;-0.9542583;-0.3063558;0.1347515;-0.5843698;0.3286002;-0.8255858;8
126.5630;-1.0076032;-0.2191312;0.0486369;-0.3279218;0.3779352;-1.0131641;8
126.6130;-1.0791977;0.0520759;0.0772402;-0.1915609;0.2612646;-0.8298440;8
126.6620;-1.0825693;0.1016872;0.1427262;-0.8230988;0.1503718;-0.4675428;8
126.7120;-1.0658056;0.0657818;0.2274848;-0.8349201;0.1961320;0.1176694;8
126.7630;-1.2441534;-0.0067641;0.3310613;-0.2970233;0.1209497;0.5900339;8
126.8130;-1.2255662;0.2818329;-0.1611520;0.9042247;0.2007602;1.7739943;8
126.8630;-1.1611763;-0.0855091;-0.2405067;-0.9404351;-0.1389113;2.6007844;8
126.9120;-1.2062618;-0.3993869;0.1638110;-0.2751439;-0.7731622;2.0653488;8
126.9620;-1.0914684;-0.1536167;-0.0159368;1.7639487;-0.5792058;2.0601191;8
127.0130;-0.9778092;0.0044226;-0.0923507;1.0194997;-0.4137607;1.7558756;8
127.0630;-0.8733137;-0.1250662;-0.0657779;1.3743214;-0.3813645;1.3316707;8
127.1130;-0.7454796;-0.0778022;-0.1914427;0.7514044;-0.3538521;0.8403352;8
127.1620;-0.6327617;0.0063804;-0.0691287;-0.4534851;-0.2110789;-0.0448104;8
127.2120;-0.7387576;0.1879477;0.1187393;-0.3503736;-0.1779692;-1.1630725;8
127.2630;-1.1786559;0.6606045;0.0813886;0.8637005;-0.0455626;-1.1635974;8
127.3130;-1.0289820;0.8527108;0.1188734;0.1863366;-0.0073949;-0.0802995;8
127.3630;-1.4561231;0.1091888;-0.2028490;-0.6317947;-0.0820924;-0.7579720;8
127.4120;-0.8361037;0.0354584;0.0654838;0.8970115;-0.1650217;-0.4919530;8
127.4620;-0.6895238;-0.4139757;0.1001305;-1.1852135;-0.1112231;-0.9461263;8
127.5130;-1.0655434;0.0164548;0.3510194;-0.0332466;0.2862666;-1.2949312;8
127.5630;-0.8891898;-0.1177616;0.1583695;-0.0719730;0.2258215;-0.9458153;8
127.6130;-0.9982454;-0.0345105;0.0242748;-0.6972772;0.0307734;-1.3277799;8
127.6620;-0.9717285;-0.1769477;0.0247930;-0.6779669;0.2365079;-0.9191805;8
127.7120;-0.9894246;-0.2376430;0.2291682;-0.4831489;0.3223474;-0.8774605;8
127.7630;-1.0173220;-0.1522194;0.0670343;-0.4151269;0.3664690;-0.9781209;8
127.8130;-1.0735352;-0.0098392;0.0720431;-0.4567979;0.3325152;-0.9279364;8
127.8630;-1.0542984;0.0502687;0.1635427;-0.7535996;0.3000799;-0.5930312;8
127.9120;-1.0172379;-0.0174254;0.2614956;-0.7166820;0.2521125;-0.1592717;8
127.9620;-1.1442896;0.0387472;0.2659042;-0.2396048;0.1348119;0.1692817;8
128.0120;-1.2445804;0.2020651;0.0934383;0.2580742;0.0296563;0.9971237;8
128.0630;-1.1874343;0.1056246;-0.2352095;-0.1576235;0.0950134;2.4052354;8
128.1130;-1.2214810;-0.3268111;0.0397291;-0.3885344;-0.7389178;2.2992814;8
128.1620;-1.2101563;-0.2408331;0.0464638;1.3093440;-0.6128836;2.1982765;8
128.2130;-1.0770782;-0.0652264;-0.0248956;1.4355015;-0.4809812;1.9788146;8
128.2620;-0.9532544;-0.1372270;-0.0395476;1.2949472;-0.3491013;1.6438100;8
128.3130;-0.7825116;-0.1445211;-0.1728161;0.9142604;-0.2300284;1.1706250;8
128.3630;-0.6148511;-0.0402551;-0.1287957;-0.1894095;-0.1393514;0.3534921;8
128.4120;-0.5902430;0.0753887;0.0601761;-0.2603912;-0.0182048;-0.8624371;8
128.4630;-1.0840958;0.5719862;0.0229959;0.4143272;0.0185834;-1.3970109;8
128.5120;-1.0977867;0.8091350;0.2042672;0.1727923;-0.0273047;-0.0487262;8
128.5630;-1.1784423;0.1464009;-0.1203670;-0.2455276;0.0588814;-0.6553864;8
128.6130;-1.2276111;-0.0444341;0.0818696;0.0233779;-0.1158941;-0.9228798;8
128.6620;-0.6558983;0.0158141;0.0176718;0.1115587;-0.1273598;-0.6623615;8
128.7130;-1.0191099;-0.2965869;0.2061108;-1.0351883;0.2860444;-1.5928204;8
128.7620;-0.9090840;0.0543254;0.2494254;0.2500703;0.1708461;-0.8383319;8
128.8130;-1.0213471;-0.1059420;0.0973255;-0.9519311;0.0734518;-1.2071615;8
128.8630;-0.9424780;-0.0957065;-0.0145191;-0.5795940;0.0803165;-0.8527898;8
128.9120;-0.9588756;-0.3029359;0.2349899;-0.7993939;0.2608436;-0.8286157;8
128.9630;-0.9715090;-0.1742885;0.1359342;-0.2221544;0.3027213;-0.8768167;8
129.0120;-1.0505110;-0.1146750;0.0569282;-0.2784946;0.3168274;-0.9224044;8
129.0630;-1.0565791;0.0219786;0.0848544;-0.4847781;0.2612441;-0.7042160;8
129.1130;-1.0544828;-0.0327224;0.1839468;-0.8320721;0.2306303;-0.3124529;8
129.1620;-1.0202558;-0.0136805;0.1911436;-0.5874310;0.1899307;-0.0044431;8
129.2130;-1.2926370;0.0720715;0.2966640;-0.1637469;0.0683160;0.4813919;8
129.2620;-1.2181378;0.2969272;-0.0888437;0.7079833;0.1673629;1.7730301;8
129.3130;-1.1435783;-0.1283805;-0.0476980;-0.5179836;-0.3394915;2.4989078;8
129.3630;-1.2631182;-0.3520742;0.1219894;0.7768245;-0.7020192;2.2481813;8
129.4120;-1.1651950;-0.1116679;-0.0711206;1.8741381;-0.5274069;2.2518619;8
129.4630;-0.9951586;-0.0523500;-0.0450062;0.9112379;-0.4115758;1.9136941;8
129.5120;-0.8034084;-0.1635164;-0.0508109;0.8910965;-0.2890272;1.4442776;8
129.5630;-0.6459011;-0.1542274;-0.1898877;0.4609102;-0.1885844;0.7813313;8
129.6130;-0.5657576;-0.0316732;0.0006461;-0.3662416;-0.0187546;-0.3014641;8
129.6620;-0.9267749;0.4628279;0.1579508;0.0611545;-0.0687493;-1.2568214;8
129.7130;-1.2570816;0.8127080;0.1073366;0.4452170;0.0568584;-0.5469305;8
129.7620;-0.7986620;0.4929502;0.0870067;-0.1409587;-0.0315285;-0.2312254;8
129.8130;-1.4207595;-0.0943085;-0.0880516;-0.2997884;-0.0733557;-1.2109029;8
129.8630;-1.0005668;0.4027751;0.0747074;0.8018761;-0.0141701;-0.5953097;8
129.9120;-0.6860562;-0.3887629;0.0164990;-0.9173595;0.0162780;-0.9784305;8
129.9630;-1.0386066;0.0768976;0.3674256;0.0406713;0.0764301;-1.0191040;8
130.0120;-0.8842529;-0.1368354;0.1796124;-0.3659224;0.0380803;-0.7729951;8
130.0630;-0.9813327;-0.1300529;-0.1015461;-0.6624938;0.0225379;-1.1986192;8
130.1130;-0.9554085;-0.2051961;0.0816857;-0.7797493;0.2325684;-0.9222454;8
130.1620;-0.9793900;-0.2529023;0.3074497;-0.7813082;0.2839773;-0.9269437;8
130.2130;-1.0164348;-0.1534452;0.0862308;-0.1549526;0.3658229;-1.0161114;8
130.2620;-1.0475686;-0.0004788;0.0246297;-0.3644494;0.2913771;-0.9657993;8
130.3130;-1.0614498;0.0105031;0.1716239;-0.8058527;0.3187547;-0.6478417;8
130.3630;-1.0387597;-0.0786030;0.2475893;-0.7591700;0.2963906;-0.3085094;8
130.4120;-1.0101997;0.0085792;0.1392200;-0.4663944;0.2553388;-0.0138427;8
130.4630;-1.2832448;0.1034553;0.2249339;-0.2878995;0.0964719;0.4624934;8
130.5120;-1.2174377;0.2950759;-0.0581430;0.2520436;0.1613953;1.8782437;8
130.5630;-1.1900394;-0.1968591;-0.0527304;-0.4995271;-0.4848628;2.4503607;8
130.6130;-1.2704561;-0.2809100;0.0241040;0.8278564;-0.6839586;2.2650046;8
130.6620;-1.1551396;-0.1307349;-0.0430438;1.5184860;-0.5280052;2.1768343;8
130.7130;-0.9768194;-0.0898388;-0.0474662;0.9956492;-0.3766684;1.7994167;8
130.7620;-0.8314239;-0.1754691;-0.0843572;1.1558364;-0.2677804;1.3466268;8
130.8130;-0.6705706;-0.1018760;-0.1818821;0.4102611;-0.1904509;0.7912859;8
130.8630;-0.6166953;-0.0083834;-0.0421084;-0.1430732;-0.0159474;-0.1183358;8
130.9120;-0.8494862;0.3983819;0.0916227;0.1803176;-0.0093584;-1.0921498;8
130.9630;-1.1913348;0.7025860;0.0462591;0.2836697;0.0529173;-0.9797058;8
131.0120;-0.8558046;0.4411868;0.1300827;-0.0264487;-0.1155942;-0.2867594;8
131.0630;-1.4596135;-0.0391695;-0.0954467;-0.3490423;-0.0761316;-0.9822672;8
131.1130;-1.0231506;0.3352838;-0.0096451;0.6933176;-0.0534199;-0.6657573;8
131.1620;-0.6373024;-0.4588258;-0.0911356;-0.8637307;0.0214526;-1.0528309;8
131.2130;-1.0621894;0.0743327;0.3264701;-0.3074432;0.2215553;-1.2871996;8
131.2620;-0.8954367;-0.1160360;0.2446123;-0.5586944;0.2103653;-1.0710039;8
131.3130;-1.0380663;0.0183348;0.0742766;-0.4632563;0.0076361;-1.0976470;8
131.3630;-0.9379768;-0.1098306;0.0779467;-0.6911800;0.0520687;-0.6584492;8
131.4120;-0.9522578;-0.2459628;0.2247185;-0.7871229;0.1883820;-0.7831146;8
131.4630;-1.0081580;-0.2181940;0.1036676;-0.3294985;0.2762150;-0.8087801;8
131.5120;-1.0368014;-0.1584274;0.0348121;-0.4723503;0.2982911;-0.8213928;8
131.5630;-1.0422277;-0.0349510;0.0835483;-0.5977423;0.3012800;-0.6949212;8
131.6130;-1.0329972;-0.0436426;0.2287500;-0.8449537;0.2727356;-0.2958773;8
131.6620;-1.0339892;0.0241224;0.2319064;-0.4947105;0.2355287;0.0173137;8
131.7130;-1.2918286;0.1065424;0.2769019;-0.0920460;0.1314616;0.5138746;8
131.7620;-1.2320859;0.2424458;-0.0997937;0.6705263;0.1582787;1.8498001;8
131.8130;-1.2254083;-0.1463666;-0.1338782;-0.3656355;-0.3347661;2.6371441;8
131.8630;-1.2401799;-0.3100747;0.0116662;0.4126193;-0.6865386;2.3133617;8
131.9120;-1.1150514;-0.1608018;-0.0557072;1.4049515;-0.5869148;2.2077859;8
131.9630;-0.9292906;-0.0895311;-0.0621750;1.0640859;-0.3769049;1.8571372;8
132.0120;-0.7820277;-0.1298665;-0.1157214;1.2020051;-0.2293242;1.3839636;8
132.0630;-0.6772871;-0.0375993;-0.1830986;0.3928441;-0.1996527;0.8010032;8
132.1130;-0.6493569;0.0866138;0.0008165;-0.2422003;-0.1822321;-0.1646227;8
132.1620;-0.7907476;0.3032585;0.0887490;-0.1703451;-0.2344267;-1.0345353;8
132.2130;-1.1321037;0.6120231;0.0681695;0.4880471;-0.0510414;-0.9053030;8
132.2620;-1.0800127;0.7890404;0.1386260;0.2435428;-0.0492045;-0.2561867;8
132.3130;-1.1282211;0.1860007;-0.1396730;-0.2519156;-0.1592477;-0.8485446;8
132.3630;-1.2852357;-0.0677699;0.0568844;-0.0158338;-0.0370813;-0.9522316;8
132.4120;-0.6100247;0.0661565;-0.0283054;0.1261617;0.0036918;-0.5117675;8
132.4630;-1.0045886;-0.5590778;0.2304677;-1.7032988;0.2052554;-1.8873873;8
132.5120;-0.9024819;-0.0170984;0.2921790;0.5569341;0.3880224;-1.0642883;8
132.5630;-1.0825476;-0.1026274;0.1281251;-0.3549396;0.2095057;-1.2191732;8
132.6130;-0.9715563;0.0862073;0.0072996;-0.4646387;-0.0091154;-0.7695990;8
132.6620;-0.9672481;-0.2434365;0.1491074;-1.0716198;0.2221718;-0.6892962;8
132.7130;-0.9616072;-0.2750552;0.1620054;-0.4668151;0.2986432;-0.8172139;8
132.7620;-1.0492064;-0.1314068;0.0945481;-0.1688281;0.3134461;-0.8392698;8
132.8130;-1.0503205;0.0908727;0.0699529;-0.3252032;0.1899494;-0.7003889;8
132.8630;-1.0257745;0.0752203;0.1591504;-0.8793887;0.2208682;-0.2487745;8
132.9120;-1.0435108;0.0109637;0.3618352;-0.5008797;0.1682204;0.1837887;8
132.9630;-1.3323177;0.1376563;0.2929118;0.6082805;-0.0783375;0.9280445;8
133.0120;-1.2186580;0.2892449;-0.3938606;0.8366025;0.3199323;2.6145063;8
133.0630;-1.2747801;-0.3483546;0.0803757;-1.2522816;-0.6852142;2.4167299;8
133.1130;-1.2098463;-0.3870730;0.1338376;1.1681490;-0.6588292;2.1114550;8
133.1620;-1.0192579;-0.0006699;-0.0732062;1.7843419;-0.4277293;1.9980657;8
133.2130;-0.8900167;-0.1006467;-0.0699639;0.9717798;-0.2586468;1.5782001;8
133.2620;-0.7524758;-0.1974119;-0.1612401;1.1009950;-0.1447074;0.9675924;8
