time_ms;left_accel_x;left_accel_y;left_accel_z;left_gyro_x;left_gyro_y;left_gyro_z;right_accel_x;right_accel_y;right_accel_z;right_gyro_x;right_gyro_y;right_gyro_z
17980;0.57;-11.12;-1.85;115.688;41.125;5.125;-0.56;-9.69;3.14;-6.937;-53.875;8.438
18030;2.89;-9.84;0.58;119.688;-7.75;18.875;0.74;-9.76;2.54;-14.5;-20.937;3.625
18078;3.35;-9.26;0.59;82.5;41.75;12.563;0.58;-10.2;1.02;-7.687;20.375;-6.0
18128;1.63;-8.53;-0.45;45.5;57.5;3.25;-0.88;-9.48;2.84;-3.375;34.563;-7.375
18180;1.18;-7.26;-0.63;13.438;23.937;6.437;-0.61;-8.93;2.98;-6.437;16.937;-5.687
18230;0.16;-7.06;-0.68;-13.25;28.25;-2.438;-0.09;-9.41;2.11;-11.875;-2.188;2.313
18278;0.28;-7.74;-1.61;-28.437;-2.0;-8.25;0.02;-9.62;1.66;-10.875;-0.187;1.437
18327;0.97;-8.1;-2.2;-42.438;-27.125;-19.687;-0.4;-9.43;1.77;-11.063;4.062;1.812
18379;2.22;-10.36;-2.64;-55.563;-20.875;-15.875;-0.8;-9.65;2.37;-16.75;1.437;4.25
18430;4.38;-12.11;-5.27;-14.0;-11.688;1.312;-0.91;-9.44;2.29;-18.187;0.312;5.75
18478;1.76;-9.4;-3.22;9.313;-4.5;11.5;-0.48;-9.75;2.61;-16.812;7.375;6.187
18527;0.48;-9.93;-0.36;-14.438;-10.563;4.687;-0.94;-10.25;2.21;-11.875;19.937;2.0
18579;3.76;-10.16;-2.81;-14.938;97.5;6.125;-0.5;-10.0;1.75;-3.813;25.812;2.125
18630;2.06;-9.85;-1.59;-12.125;3.563;20.562;-0.32;-11.26;1.34;11.688;17.437;-1.125
18677;-1.76;-6.47;3.31;0.125;20.125;6.125;0.45;-11.73;-0.61;37.5;21.687;-9.75
18730;3.17;-10.27;1.45;-41.125;-45.063;8.75;0.9;-11.79;-1.5;85.563;11.563;-15.125
18780;1.89;-9.02;2.26;-52.0;-15.313;-1.75;1.35;-10.6;1.35;152.75;32.5;-1.562
18829;1.22;-9.68;1.19;-44.0;-26.062;-9.313;-1.27;-12.24;4.48;131.5;47.75;-31.0
18877;3.26;-9.62;1.27;-36.375;-81.875;0.812;-2.1;-10.94;4.53;106.438;-23.937;-46.0
18930;3.92;-9.92;0.61;-13.0;-55.563;3.188;0.48;-9.46;1.83;93.188;-126.938;-22.375
18980;2.9;-9.27;1.03;-4.75;-20.437;9.313;1.45;-7.51;0.9;65.625;-77.5;-22.812
