time_ms;left_accel_x;left_accel_y;left_accel_z;left_gyro_x;left_gyro_y;left_gyro_z;right_accel_x;right_accel_y;right_accel_z;right_gyro_x;right_gyro_y;right_gyro_z
21729;-9.14;3.51;1.58;-24.625;-1.5;9.875;-10.01;0.44;0.9;-93.188;56.313;-27.812
21778;-8.91;2.27;1.71;-13.125;-1.437;5.937;-8.77;1.66;0.27;-73.688;39.563;-34.188
21828;-9.23;2.49;2.08;-13.813;-10.313;0.25;-8.96;1.59;-0.51;-48.188;28.875;-28.687
21880;-9.35;2.24;1.82;-12.75;-10.438;-2.813;-9.1;0.76;-1.12;-5.562;17.812;-21.562
21929;-9.37;2.76;1.92;-12.875;-14.063;-1.812;-8.6;-0.69;-1.38;0.062;15.188;-14
21977;-9.4;2.45;1.9;-4.75;-10.75;-0.937;-8.51;-1.13;-1.92;-8.688;-1.437;-6.375
22028;-9.3;2.39;1.4;-11.25;-8.438;3.875;-8.28;-0.75;-2.26;0.875;-19.375;1.437
22079;-9.07;2.04;1.8;-18.5;-10.313;3.313;-9.85;-0.94;-2.68;-26.687;-25.125;5.687
22129;-9.03;2.01;2.04;-21.875;-9.063;0.375;-9.71;-0.05;-3.07;-21.687;-14.75;-5.062
22178;-8.96;2.01;2.12;-43.313;-10.188;-2.563;-9.56;-0.3;-2.83;-5.5;-3.688;-5.125
22229;-9.13;2.97;2.04;-44.438;-9.313;-3.688;-8.5;-0.06;-1.13;-12.188;-19.5;-1.312
22279;-8.75;4;2.4;-27.625;-16.25;-2.313;-10.1;1.99;0.5;15.25;-59.688;19.687
22329;-8.98;2.69;2.08;-16.875;-15.75;0.687;-12.44;-1.31;-1.84;-45.563;-61;9.438
22378;-10.12;2;3.08;-22;-5.187;1.187;-10.56;-1.07;-2.9;23.875;-17.687;-11.313
22430;-9.97;1.19;2.28;-28.562;8.625;1;-9.15;0.8;1.38;-24.187;-40.438;7.937
22479;-10.24;0.82;1.47;-43.125;27.562;1.25;-9.09;-0.75;1.54;17.125;-40.25;-8.625
22528;-10.45;0.11;-0.1;-35;65.75;-8.375;-9.78;-1.84;1.56;-5.812;-46.313;-3.5
22578;-10.5;0.81;0.39;-32.063;108.625;-12.875;-9.4;-0.33;2.74;-42.25;-33.813;0.937
22630;-10.71;4.33;2.89;-5.812;100.813;15.25;-10.13;-0.54;2.12;-15.438;-38.375;-0.562
22679;-11.21;2.98;1.74;61.563;82.625;29.5;-10.19;-0.88;2.12;9.375;-24.75;-3.563
22728;-10.11;2.1;0.65;66.625;76.375;30.875;-9.49;-0.23;1.88;19.875;-19.062;-7.187
22779;-10.4;0.94;0.92;66.125;62.125;36.688;-9.28;-0.37;2.59;38.563;-21.25;-5.375
22830;-8.93;2.07;0.37;76.438;53.688;35.438;-9.54;-1.14;2.14;24.812;-20.812;-2.5
22879;-8.16;1.49;-0.27;85.375;39.688;25.625;-9.65;-0.73;1.91;24.812;-20.312;0.187
22929;-8.14;0.89;-0.79;71.313;22.187;18.125;-9.79;-0.6;1.94;16.937;-21;2
22978;-7.27;0.13;-1.36;35.375;1.5;12.375;-9.63;-0.62;2.25;21.562;-20;1.5
23030;-7.09;0.56;-1.56;11.313;-14.063;-1.312;-9.38;-0.39;2.03;10.938;-19.5;1.562
23079;-8.32;2.89;-2.49;-1.625;-30.25;-16.187;-9.35;-0.61;2.25;11.625;-21.062;1.937
23129;-9.74;2.66;-4.04;8.875;-34.813;-12.25;-9.48;-0.67;2.07;9.938;-22.562;2.063
23178;-10.14;2.59;-4.04;-11.188;-28.5;-6.125;-9.12;-0.11;2.88;27.625;-22.75;2.125
23229;-9.65;2.23;-2.47;17.5;-16.25;0.75;-9.58;-0.68;2.89;31.437;-22.062;5.187
23279;-10.78;0.26;-0.7;14.625;-29.937;-2.813;-10.55;-1.25;3.45;22.75;-20.062;7.5
23329;-10.87;4.5;-2.6;44.188;-39.813;-0.062;-9.98;-0.05;2.13;16.062;-13.125;4.812
