Header;foot_Accel_X;foot_Accel_Y;foot_Accel_Z;foot_Gyro_X;foot_Gyro_Y;foot_Gyro_Z;shank_Accel_X;shank_Accel_Y;shank_Accel_Z;shank_Gyro_X;shank_Gyro_Y;shank_Gyro_Z;thigh_Accel_X;thigh_Accel_Y;thigh_Accel_Z;thigh_Gyro_X;thigh_Gyro_Y;thigh_Gyro_Z;trunk_Accel_X;trunk_Accel_Y;trunk_Accel_Z;trunk_Gyro_X;trunk_Gyro_Y;trunk_Gyro_Z;Label
61.96;-0.576685345;0.249996;0.760721944;0.147501245;0.227990155;-0.1135525;-0.970673505;0.235225772;-0.31672234;0.253507757;0.262194246;0.066552193;-1.011424451;-0.087939788;0.056625078;-0.11470269;-0.059037538;-2.512335615;-0.78146114;0.060306716;0.017964935;1.315737095;-0.053663878;0.26232755;stand-walk
62.06;-0.636114905;0.232155653;0.759723397;0.316454855;0.230047502;-0.481136763;-0.906411577;0.261387924;-0.229650239;0.660342544;0.263575749;0.094065015;-0.886579085;-0.015327336;-0.001498506;0.285721368;-0.014590368;-2.514808786;-0.6200846;0.120764686;0.105913624;1.41260809;0.058382191;-0.44598449;stand-walk
62.16;-0.58653454;0.269163551;0.702600959;0.559370389;0.755656469;-0.407015824;-1.115054432;0.10097962;-0.222463718;1.373120879;1.207278252;-0.04339443;-1.011673645;0.051334571;0.086414968;0.984750496;-0.01390453;-1.553271955;-0.940359659;-0.162415868;0.11836754;1.670729735;0.179669523;-0.573573845;stand-walk
62.26;-0.962396346;0.293461262;0.672873025;0.51475855;4.57025608;-0.421639691;-1.550550059;0.238706216;5.34352E-05;0.786596699;2.277805337;-0.624541689;-1.296575938;0.175921339;0.065991348;0.312058444;-0.652612293;-0.952932978;-1.26990194;-0.383582758;0.423201524;-0.051149769;-0.098118271;0.492319513;stand-walk
62.36;-2.053699497;0.996736277;1.733640351;1.003991448;6.476610151;-3.454855442;-1.729509552;0.576104524;0.082315362;0.889164022;3.137412123;-0.428419753;-1.290638081;0.219190941;0.191003189;0.57183828;-0.499849915;2.124212041;-1.205573062;0.05843848;-0.287255475;-0.172520983;-0.115810884;1.326544351;stand-walk
62.46;-0.461873362;1.219136933;1.836970079;0.094372996;-2.933352015;-0.943836306;-0.87584903;0.341900604;0.099119608;-0.086963742;0.195771524;0.428064769;-1.497447811;-0.379729111;0.318680697;0.793885122;0.462736937;3.691211629;-1.081696924;0.300053718;-0.071401101;-0.489287311;-0.022038264;0.081750353;walk
62.56;-0.520257237;0.227785928;0.913873416;0.974455024;-6.334029759;1.613132278;-0.688701799;0.188090129;0.042485308;-1.253771079;-4.480594024;0.789095478;-0.771325996;-0.476375202;0.129967283;0.651274852;1.002044567;2.351314489;-0.713309544;-0.185195389;-0.015137965;-1.545787634;-0.041736447;-0.069546232;walk
62.66;-1.798208381;0.175155024;1.684166422;1.138849555;-5.79531637;2.403781971;-1.859272239;0.124713142;-0.616248724;-1.833781863;-6.775224518;0.342961164;-0.614468394;-0.213308222;0.215447747;-0.459815587;0.674986798;0.482916441;-0.710075415;-0.084901041;0.077838141;-1.487566096;-0.152388732;0.425425287;walk
62.76;-3.443052936;-0.770861168;-1.043034998;-0.014417031;-0.982640919;2.008777064;-1.187773455;0.249078779;-2.051384892;-1.344660136;-1.715714474;0.138514687;-1.066994667;0.729467751;0.167736694;-1.005394816;0.172138076;0.621432289;-1.0326284;0.213055635;0.388096453;-1.070630823;-0.216363051;0.213184113;walk
62.86;-1.42587398;-0.185707416;1.188681289;-1.088061634;3.465536559;-0.422352369;-1.401413415;-0.00126226;-0.570974826;-0.620674949;2.958117316;0.196985132;-1.257516828;-0.103265715;0.229477922;-1.031577555;0.339277031;-0.190614997;-1.256847838;0.123478193;0.253700874;0.047273254;0.691593266;-1.130336582;walk
