time_ms,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z
15007,-0.953,-0.152,0.215,-0.01,0.01444,0.10778,-0.978,-0.168,-0.055,-0.08778,0.04444,-0.18111
15110,-1.13,0.081,0.36,0.54889,-0.19,0.69556,-0.983,-0.276,-0.088,-0.30333,-0.04444,-0.23444
15208,-1.202,0.29,-0.114,1.12667,0.01889,2.29778,-0.964,-0.177,-0.164,-0.72333,-0.07333,-0.22111
15307,-0.879,0.124,0.407,0.61,-0.14,1.52444,-1.028,-0.122,-0.118,0.39556,0.02,-0.31667
15405,-0.515,0.193,0.101,0.14222,-0.04556,0.16444,-0.936,-0.227,-0.2,0.05,0.01,-0.31333
15505,-0.637,0.262,0.012,-0.29333,0.12556,-1.35444,-0.952,-0.082,-0.049,0.23667,-0.03444,-0.43333
15607,-1.789,0.723,0.769,-0.64333,0.04889,-0.87222,-1.065,-0.049,-0.53,0.33222,-0.28,-0.24222
15708,-1.832,0.372,1.035,-1.19444,0.16444,0.00889,-1.329,0.092,-0.342,0.03222,0.22778,0.94222
15807,-1.331,0.145,0.461,0.46222,0.47667,-1.05889,-1.328,-0.19,0.298,0.16111,0.33556,2.75889
15906,-1.068,0.0,0.249,-0.61,-0.05111,-1.17,-1.062,-0.226,-0.316,-0.78,0.65556,1.85222
16006,-0.929,-0.061,0.189,-0.36222,-0.08667,-0.83444,-0.699,-0.035,-0.03,-1.74111,0.21444,1.06222
16107,-0.895,-0.158,0.224,-0.72111,0.01889,-0.62,-0.626,0.068,0.131,0.61889,0.32444,-0.30667
16206,-0.81,-0.078,0.324,-0.51111,0.16556,-0.63667,-1.036,0.225,-0.34,-0.58,-0.42222,-0.98889
16310,-0.961,-0.224,0.125,-0.36333,0.09778,-0.56333,-0.97,0.426,0.052,0.21556,0.19889,0.98222
16405,-0.974,0.071,0.369,-0.59889,0.01444,0.00111,-0.993,0.377,0.041,-0.93667,-0.05,-0.23
16504,-1.176,-0.094,0.288,-0.2,0.04,2.37333,-0.82,-0.335,0.124,0.69556,0.0,-1.00778
16605,-1.304,-0.205,0.032,2.35,-0.72778,1.85222,-0.934,0.028,-0.154,0.23333,0.12889,-1.28667
16701,-0.783,-0.031,0.212,0.69,-0.47111,1.71556,-0.836,-0.113,-0.175,1.52,0.09444,-1.55222
16805,-0.54,-0.098,0.022,1.44,0.12,0.41,-1.164,0.082,-0.266,-0.36333,-0.21667,-0.86222
16900,-0.665,0.404,0.061,-1.08444,0.54889,-1.05222,-0.95,-0.065,-0.195,0.31778,-0.04111,-0.64
16995,-1.106,0.502,0.462,0.65889,-0.38111,0.58778,-0.952,-0.295,-0.225,0.28778,-0.11444,-0.23
17106,-1.186,0.297,0.272,0.31222,0.03667,-0.58444,-1.389,0.024,-0.3,0.89333,0.08222,0.19111
17207,-0.775,0.152,0.032,-0.10778,0.30444,-0.69444,-1.412,-0.276,-0.184,0.25222,0.10556,3.01333
17303,-0.998,0.046,0.061,0.22,-0.02444,-1.49444,-1.081,-0.246,-0.091,-2.38444,0.65111,1.92556
17407,-0.831,-0.232,0.201,-1.31667,0.07333,-1.38667,-0.468,-0.034,-0.072,-0.85,0.48111,1.26444
17506,-0.922,0.03,0.09,-0.47,0.19556,-0.81111,-0.469,-0.164,-0.007,-0.48333,-0.04111,-0.20333
17610,-0.935,0.01,0.258,-1.0,-0.00222,-0.51,-1.502,1.028,-0.48,0.4,-0.47,-1.14111
17713,-1.042,0.026,0.114,-0.63333,-0.15778,-0.21667,-0.599,0.411,0.14,-0.52333,0.36111,0.55778
17810,-1.383,0.233,0.22,-0.27111,-0.17667,1.72778,-0.612,-0.122,0.293,-0.55556,0.65778,0.65889
17907,-1.593,-0.229,0.507,-0.36778,-1.10889,2.54111,-1.005,-0.352,-0.297,-0.11556,-0.08889,-1.46889
18014,-0.86,-0.1,0.062,3.05,-0.52111,1.69444,-0.958,0.037,-0.202,1.97556,0.30333,-1.20222
18106,-0.435,-0.124,-0.03,1.12444,-0.03889,0.65889,-0.924,-0.007,-0.286,1.1,-0.23444,-0.87333
18209,-0.428,0.229,0.03,-0.79,0.28,-0.97778,-0.934,0.064,-0.109,0.04667,-0.03889,-1.05889
18311,-0.886,0.571,0.186,1.03444,-0.64778,0.65,-0.996,-0.289,-0.421,0.28667,0.01111,0.01111
18406,-1.193,0.541,0.185,0.05333,-0.12333,-0.31556,-1.256,0.18,-0.283,0.84556,-0.09,0.27111
18505,-0.795,-0.339,0.398,-0.18778,0.40111,-0.12556,-1.437,-0.173,-0.014,-0.07667,0.04222,2.87444
18612,-0.985,-0.022,0.136,-0.05667,0.01778,-1.52333,-1.018,-0.184,-0.206,-1.59333,0.83444,1.98111
18705,-0.853,-0.123,0.265,-1.51,0.14,-1.18444,-0.441,-0.011,-0.014,-1.38333,0.48778,1.25667
18805,-0.979,0.047,0.283,-0.19222,0.26222,-0.84,-0.52,-0.09,0.077,-0.33889,0.03556,-0.33111
18906,-0.865,-0.045,0.364,-0.69222,0.03889,-0.54,-1.649,1.167,-0.642,0.63556,-0.53778,-1.52
19010,-1.021,0.04,-0.012,-0.45,-0.14,-0.33667,-0.575,0.304,0.183,0.21333,0.40667,0.65333
19105,-1.382,0.202,0.149,0.03556,0.02667,2.27222,-1.345,-0.069,-0.102,-0.30444,0.46778,-0.36111
19203,-1.465,-0.177,0.472,0.63667,-1.06111,2.38556,-1.062,-0.14,-0.428,0.75556,-0.08111,-1.3
19304,-0.75,-0.025,0.048,2.40556,-0.37889,1.81222,-0.936,-0.031,-0.104,1.12333,0.15,-1.24889
19405,-0.369,-0.105,0.037,0.62889,0.07667,0.54556,-0.854,-0.096,-0.273,1.94222,-0.09444,-1.32778
19503,-0.47,0.243,0.141,-0.43,0.4,-1.49889,-1.043,0.145,-0.168,-0.00111,-0.17444,-1.00667
19603,-1.036,0.61,0.295,-0.30889,-0.61,-0.15111,-0.997,-0.271,-0.389,0.73667,-0.06222,-0.25
19704,-1.24,0.042,0.809,1.49,-0.39222,-0.04333,-1.46,0.025,-0.316,0.4,-0.06333,0.59556
19806,-0.722,-0.192,0.564,-0.69333,-0.65889,-1.36444,-1.316,-0.216,0.04,-0.27444,-0.11667,3.06111
19910,-0.98,0.054,0.085,-0.70111,-0.13444,-1.36889,-1.091,-0.236,-0.178,-2.04,0.63556,2.05444
20005,-0.847,-0.157,0.238,-1.05889,0.1,-1.28889,-0.56,0.0,-0.011,-1.08,0.39778,1.11778
20107,-0.968,-0.018,0.29,-0.87111,0.30556,-0.78,-0.423,-0.123,0.008,-0.12444,0.04556,-0.43667
20204,-0.942,0.056,0.192,-0.87778,0.0,-0.47222,-1.797,1.25,-0.514,-0.19556,-0.24556,-0.88778
20300,-1.079,0.079,0.079,-0.81889,-0.12,-0.12889,-0.755,0.418,0.174,-1.12111,0.26778,0.29111
20403,-1.297,0.187,0.305,-0.17,0.06889,2.38,-0.831,0.0,0.228,-0.53556,0.64889,0.52889
20507,-1.433,-0.212,0.524,0.83889,-1.12556,2.22889,-1.061,-0.174,-0.382,0.14444,-0.04,-1.68
20602,-0.866,-0.097,-0.006,2.28111,-0.51778,1.82667,-0.89,-0.016,-0.073,1.35778,0.12,-1.57889
20704,-0.444,-0.108,0.069,1.06111,0.02444,0.30444,-1.057,0.112,-0.265,0.51,-0.18111,-0.71667
20805,-0.633,0.331,0.089,-0.89778,0.54,-1.73444,-0.959,0.005,-0.138,0.08222,-0.04778,-0.82333
20908,-1.065,0.668,0.407,0.30111,-0.57,-0.04111,-0.993,-0.331,-0.298,0.62444,-0.02333,-0.28556
21004,-1.172,-0.041,0.736,1.93667,-0.25,-0.21667,-1.343,-0.001,-0.343,0.92889,0.1,0.72667
21106,-0.922,0.133,0.351,0.33444,-0.26111,-1.13,-1.472,-0.202,-0.052,0.16667,0.01,3.06778
21206,-0.997,-0.023,0.36,-0.69889,-0.16111,-1.50333,-1.075,-0.233,-0.231,-2.00222,0.68778,2.00889
21309,-0.874,-0.104,0.081,-1.31,0.07,-1.41,-0.507,-0.006,0.005,-1.18,0.51,1.13667
21396,-0.95,0.018,0.294,-0.50667,0.33667,-0.85556,-0.458,-0.119,0.04,-0.17556,-0.14889,-0.39333
21505,-0.909,-0.027,0.196,-0.75444,0.02,-0.49889,-1.908,1.317,-0.62,0.31,-0.50889,-1.33444
