Header;foot_Accel_X;foot_Accel_Y;foot_Accel_Z;foot_Gyro_X;foot_Gyro_Y;foot_Gyro_Z;shank_Accel_X;shank_Accel_Y;shank_Accel_Z;shank_Gyro_X;shank_Gyro_Y;shank_Gyro_Z;thigh_Accel_X;thigh_Accel_Y;thigh_Accel_Z;thigh_Gyro_X;thigh_Gyro_Y;thigh_Gyro_Z;trunk_Accel_X;trunk_Accel_Y;trunk_Accel_Z;trunk_Gyro_X;trunk_Gyro_Y;trunk_Gyro_Z;Label;
24.3;-0.534928067;0.241021404;0.801850075;-0.020863914;0.707110668;-0.078519955;-1.072901596;0.054895825;0.295375865;-0.068197767;-0.956481524;-0.334810079;-0.982056799;-0.356960285;0.112780427;-0.606358732;0.164278906;-0.349556572;-1.023928355;0.049300996;0.357954619;0.330364993;0.09139085;-0.221622904;walk;12
24.4;-0.617455083;0.29058011;0.772720048;-0.281737958;2.372232918;-0.498239372;-1.172131004;0.086234217;0.199121783;0.624066079;-1.287787075;-0.61481428;-1.109095253;-0.298093037;0.318264232;-0.617293872;0.274068698;-0.075816271;-1.169292903;0.072964687;0.363216128;0.359843397;-0.169406986;0.147169022;walk;12
24.5;-0.939400843;0.228888311;0.487987907;-1.257467337;4.163327976;-1.768059403;-0.952524657;0.026381177;0.361697013;0.064330009;-1.650426633;-0.417745479;-0.961503729;-0.165980099;-0.130128307;-0.591951378;0.025508654;0.723814779;-0.917299311;-0.082767712;0.291831278;0.378677009;-0.098778686;0.207482819;walk;12
24.6;-1.180044117;0.253639051;0.513159667;0.332901993;2.852079785;-2.178183418;-0.830160545;-0.016358121;0.482271398;-0.497734396;-1.628682943;0.229192355;-1.037176441;-0.296320849;0.093739288;-0.541215131;-0.573038499;1.385278526;-0.975482518;-0.123124904;0.094089446;0.109152176;0.031516695;0.009170233;walk;12
24.7;-0.605696183;0.235023892;0.593448797;1.449590527;-1.119202623;-0.429751913;-0.487693735;-0.166944186;0.708890763;-0.26781266;0.075034141;0.632016713;-1.11122491;-0.291743496;-0.239369596;0.751999232;-0.56157877;1.736270003;-0.967283141;-0.117800164;0.192120496;0.324116872;-0.014191246;-0.103231476;walk;12
24.8;-0.591150469;-0.167432742;0.639942002;2.664379969;-2.960938713;1.073715195;-0.468932589;-0.191475321;0.67716003;-0.611720405;2.268087068;0.964888301;-0.981441389;-0.215694182;-0.186777507;-0.35961658;-0.646976655;1.499524621;-0.935132445;-0.07784802;0.214636483;0.189571556;-0.023076407;-0.069968267;walk;12
24.9;-0.781506935;-0.055675886;0.803134621;2.55619984;-3.085745041;1.313012022;-0.809000781;-0.137258329;0.502151725;-0.866276167;3.375454233;0.896024411;-0.901420184;-0.113991965;-0.001922455;-0.61565688;-0.426457783;1.113055786;-0.94126946;-0.076312068;0.254636963;0.215449286;0.010254061;-0.085663648;turn2;12
25;-0.818436297;-0.059578426;1.015834561;1.526677845;-2.094332547;1.902881902;-1.011603984;-0.0866462;0.243666996;-0.888445604;3.323944051;0.574459745;-0.871006649;-0.006895666;0.110779561;-0.530011974;-0.104662243;0.352599538;-0.937148598;-0.096077728;0.309458846;0.17781135;0.065921699;-0.054060242;turn2;12
25.1;-0.979015688;-0.162349665;0.805454774;0.957969668;-1.529711252;1.004536215;-1.07857437;-0.023895377;0.029219693;-1.001879425;2.30073841;0.297033833;-1.003827815;0.243518915;0.222770834;-0.338889231;-0.200753135;0.099643411;-0.916412663;-0.091280335;0.337082698;0.098698364;0.086949067;0.076637282;turn2;12
25.2;-0.891724818;-0.064698252;0.384350386;0.68539731;-0.586496115;-0.700012472;-1.020130036;0.006729471;-0.067384374;-1.168878755;0.146924159;0.094011821;-0.853495941;0.318578262;0.104921592;-0.708403872;0.035545933;-0.108791988;-0.981616558;-0.074136971;0.387401091;0.046231851;0.031475273;0.133373492;turn2;12
25.3;-0.627185542;0.411835147;0.787742262;-0.631202491;1.173457255;-2.371618126;-1.167982494;0.10182658;-0.27144686;-0.456443563;-0.922686064;-0.002354706;-1.177941505;0.153843185;0.339409929;-0.260508169;0.106814441;-0.788179626;-1.127819047;-0.159140277;0.424539881;0.193738352;-0.200796979;0.015674417;turn2;12
25.4;-0.695290978;0.331641062;0.757103115;-0.766020317;0.174245062;-0.113881861;-0.940134994;0.170819127;0.055957225;-0.19862153;-1.17241337;0.043735148;-0.904253624;-0.12595395;0.029377369;0.19448393;0.263214179;-1.157180404;-0.939697489;-0.071398404;0.180949305;0.769909705;0.038188028;-0.387856485;turn2;12
25.5;-0.546533863;0.232171896;0.764193542;-0.135324954;-0.108996431;-0.069795391;-0.979950406;0.14563921;0.153280865;-0.407419722;-0.930662625;0.106794489;-0.944233623;-0.276120686;0.247243873;-0.989546095;-0.112570437;-0.970585143;-0.975696308;-0.021834948;0.101441886;0.9135221;-0.140325566;-0.281304495;turn2;12
25.6;-0.521498761;0.258900404;0.757665947;0.048372642;0.005710434;-0.010841575;-0.968400241;0.138181537;0.150564395;-0.48836519;-0.590968996;0.016895515;-0.945139915;-0.263640003;0.122099388;-0.528550532;-0.057141081;-8.17E-01;-0.962407975;-0.035011644;0.191549072;1.216529209;-0.140831378;-0.32197595;turn2;12
25.7;-0.531968417;0.293026487;0.743107863;0.161036706;0.115269157;0.017804032;-0.987656914;0.177834821;0.169704032;-0.406693286;-0.589983483;0.029225719;-0.915044435;-0.341446813;0.223279951;-1.198344699;-0.218656562;-0.689795449;-0.956366166;-0.002712258;0.224951083;1.270527653;0.083002367;-0.375094542;turn2;12
25.8;-0.546584239;0.292270479;0.733805349;0.15964977;0.213263843;-0.128096892;-0.964789309;0.155678069;0.251057118;-0.517456146;-0.545437967;0.025117906;-0.905414228;-0.384676995;0.136422488;-0.821067252;-0.128582857;-0.353369054;-0.96027783;0.014005072;0.24897219;1.321766978;0.151247809;-0.337499887;turn2;12
25.9;-0.573684794;0.290057669;0.718919616;0.318411266;0.501142339;-0.329911267;-0.988923716;0.126011548;0.243638121;-0.802865292;-0.616754158;0.082669873;-0.919845692;-0.367182348;0.131090511;-1.169332046;-0.225059401;-0.350570504;-0.925482697;-0.001787668;0.327979114;1.278939933;0.170574977;-0.394091169;turn2;12
26;-0.64295317;0.316330623;0.660480016;0.297663784;1.028567477;-0.284157304;-0.980765305;0.108879927;0.268448846;-0.748769883;-0.869354246;0.057062242;-0.920831925;-0.317364045;0.109055519;-1.228581556;-0.177236111;-0.294459782;-0.926637868;-0.027764652;0.378498829;1.130398826;0.03121926;-0.516209145;turn2;13
26.1;-0.716593091;0.274533418;0.618476495;0.06681964;1.696114448;-0.294149152;-1.088662768;0.081421308;0.244513736;-0.481964095;-1.226073764;-0.124665645;-0.91886085;-0.323613836;0.193236679;-1.533512772;-0.15668636;-0.243937071;-0.950873931;0.006776012;0.431386191;0.997026771;-0.047165273;-0.454746838;turn2;13
26.2;-0.839918028;0.316430982;0.515983758;-0.153085401;4.120558593;-0.521456483;-1.070511557;0.04094256;0.316713148;-0.194529442;-1.512671698;-0.278591801;-1.162281771;-0.302581788;0.046733007;-0.90774467;-0.138784504;0.541217442;-1.246732318;-0.041505119;0.265021022;0.833982616;-0.306713029;0.038720481;turn2;13
26.3;-1.105397204;0.32600426;0.134072878;1.144162476;3.680783087;-0.852055604;-0.775054988;-0.076278571;0.64998131;-1.375019591;-1.505406882;0.065624865;-0.892726498;-0.45122522;-0.00108273;-0.940790149;-0.339421655;1.05445025;-0.932169672;-0.040937283;0.1243374;0.345584734;0.063810862;-0.142027279;turn2;13
26.4;-1.116569442;0.23769629;0.333911928;2.073637117;-0.870422321;-1.232340801;-0.666465749;-0.05849293;0.593251464;0.073316058;-0.597408739;0.26999984;-1.015502564;-0.257739017;-0.066807157;0.452643515;-0.271915084;1.61108848;-0.927267829;-0.096661966;0.164117685;0.160002743;0.058302834;-0.123167984;turn2;13
26.5;-0.596614884;0.2988186;0.32749894;1.068854436;-2.543406623;0.275534796;-0.533668817;-0.057144629;0.688733077;-0.498112343;0.732838901;0.484876456;-1.081257399;-0.250765287;-0.03666677;-0.160442424;-0.674353047;1.583094304;-0.946315727;-0.052714626;0.251661787;-0.184185684;-0.009865548;-0.035175072;turn2;13
26.6;-0.670264203;0.127684654;0.666047688;1.417522574;-3.821587623;0.904023259;-0.595550811;-0.065383123;0.589348851;-0.455246696;2.771423446;0.628275757;-0.985751932;-0.196938944;0.046328144;0.293822929;-0.505441199;1.5681419;-0.922277102;-0.081319772;0.29545934;-0.244424477;0.022517474;0.049844951;turn2;13
26.7;-0.925316768;0.180902059;0.87793845;1.748812801;-3.832943869;1.278616341;-0.887697019;-0.084093619;0.392741651;-0.456260957;3.950086011;0.5214309;-0.845598838;-0.065034952;0.034997817;0.160683628;-0.26946223;0.810311031;-0.923438714;-0.086556489;0.307156614;-0.186725263;-0.04085907;0.073307706;turn2;13
26.8;-1.013192403;0.179971491;0.864496091;0.903052918;-2.288797298;1.772610803;-1.100045914;-0.072229345;0.117684026;-0.517213148;3.463080294;0.285078676;-0.85273888;0.096917803;0.144844526;-0.329455227;-0.194246452;0.213168097;-0.897547027;-0.091213745;0.382412564;-0.142108882;-0.076502864;0.113656709;turn2;13
26.9;-1.089865851;-0.021365205;0.469149723;0.42454728;-0.939263676;1.295428191;-1.075425723;-0.079756986;-0.071708058;-0.351488803;1.562976477;0.13038866;-0.994842279;0.335397053;0.219023951;0.434963297;0.063888824;-0.073672206;-0.963573101;-0.050350075;0.412702392;-0.342481381;0.064327997;0.250047389;turn2;13
27;-0.807493214;0.076280854;0.249362868;-1.078341884;1.343499941;0.688860138;-1.052619331;0.020752662;-0.196912299;1.552208438;-0.807427165;-0.093000206;-0.914718233;0.312049642;0.257241377;0.708868874;0.187337322;-0.203833222;-0.94349407;-0.102667724;0.447498398;-0.290172038;0.137945393;0.228857869;turn2;13
27.1;-0.76439252;0.630343877;0.935420404;0.348734626;2.170282193;-0.798257385;-1.096288616;0.055781078;-0.025956889;0.192594365;-1.513144665;0.240253507;-1.132636687;0.133000001;0.085232126;0.123844878;0.020910023;-0.670754069;-1.158944052;-0.094321991;0.309975762;-0.08448542;-0.163105206;-0.158044671;turn2;13
27.2;-0.594400427;0.34597746;0.727867095;-0.517592011;0.147136161;-0.141557195;-0.94773371;0.070800804;0.215950657;-0.080606824;-1.05129959;0.270594201;-0.956028531;-0.3190257;0.043342675;-0.215074684;-0.138900299;-0.872956103;-0.959150639;0.029181048;0.148035179;0.119418232;-0.020366594;-0.031676304;turn2;13
27.3;-0.540335889;0.384581572;0.689967246;-0.142941197;0.053678099;-0.014762485;-0.991251515;0.095166224;0.083748966;-0.321644416;-0.705204507;0.188514148;-0.956641176;-0.133328728;0.232616198;0.133781665;0.198839247;-0.731669826;-0.942843333;0.005261323;0.180228693;0.363121175;0.122035187;-0.04142964;turn2;13
27.4;-0.554230053;0.365448218;0.695324367;0.019807982;-0.028030893;-0.046820498;-0.978861631;0.088964009;0.137855433;-0.277884039;-0.629651818;0.115331305;-0.960380885;-0.135348374;0.183347588;-0.751519321;0.071645058;-0.688517956;-0.938083652;0.046122839;0.215282317;0.329792277;0.045685773;0.042270923;turn2;13
27.5;-0.548977776;0.370631609;0.691720395;0.084742467;0.03037471;-0.036499685;-0.974706926;0.087210231;0.187653809;-0.176745468;-0.527703301;0.044184875;-0.962057926;-0.216524492;0.151291417;-0.676192852;0.153955794;-0.608033719;-0.95168195;0.035882402;0.236757973;0.369404685;0.201531485;0.002762368;turn2;13
27.6;-0.55696551;0.372032057;0.682871127;0.079774407;0.054591961;-0.074457998;-0.974631652;0.0854791;0.219147333;-0.382748706;-0.547813556;0.043725468;-0.947727864;-0.244713645;0.118662001;-0.245588166;0.252331046;-0.6669368;-0.935394802;0.036531222;0.264405998;0.42289513;0.180951739;-0.076245434;turn2;13
27.7;-0.559624142;0.38182515;0.678747497;0.119152948;0.158759921;-0.129165592;-0.98736993;0.084972475;0.229893122;-0.434004434;-0.661213379;0.010009944;-0.951956037;-0.24973321;0.136197706;-0.710989493;0.150918769;-0.679727292;-0.942094974;0.0503296;0.300682306;0.455375888;0.113753534;-0.135084482;turn2;13
27.8;-0.598415946;0.380271234;0.67509894;0.083694102;0.628895106;-0.174943502;-1.037931041;0.06582789;0.286943236;-0.326990804;-0.824172291;-0.119525053;-0.957848861;-0.313940385;0.094502645;-0.564575852;0.178643811;-0.516139051;-0.983338884;0.056343995;0.343958878;0.410996871;0.155927159;-0.214153296;turn2;13
27.9;-0.655426007;0.395226388;0.676916553;-0.090346777;2.079371262;-0.568792078;-1.168548517;0.040203092;0.174099274;0.321510863;-1.15296044;-0.356296147;-1.136454837;-0.2036778;0.227682082;-0.181317629;0.168037897;-0.01840868;-1.158069692;0.048928594;0.293067624;0.287584941;-0.004555402;-0.005605404;turn2;13
28;-0.901605085;0.23522555;0.458941379;-0.133126242;4.155421893;-0.710242226;-1.055600419;-0.071628543;0.225545402;-0.093799001;-1.734636451;-0.383723754;-1.008756143;-0.047369359;-0.028178167;-0.934219327;-0.149849034;0.67088565;-0.930007252;-0.026112075;0.205167893;0.305533716;0.005474591;-0.067873654;turn2;14
28.1;-1.247264392;0.601124192;0.605850082;1.230873962;2.517200428;-1.3813563;-0.889776716;0.022800192;0.551865009;-0.557723689;-1.777719141;0.002357831;-1.134402648;-0.233780764;0.114751673;-0.216723989;-0.444356972;1.67262371;-0.983321137;-0.044248612;0.095452182;0.050403327;0.027543957;-0.019691403;turn2;14
28.2;-0.457079008;0.496464225;0.553606499;0.899827555;-2.109759991;-0.889909441;-0.482334053;-0.02767749;0.641283417;-0.226585576;0.242663546;0.334741068;-1.109299409;-0.251059381;-0.040513633;0.405646141;-0.537349408;1.876279179;-0.97860439;-0.017886633;0.188828986;-0.196954446;-0.083937209;-0.00852221;turn2;14
28.3;-0.444594722;0.287448006;0.641320572;0.963362187;-3.791039723;0.715846999;-0.407368134;-0.048940913;0.573797677;-0.021970035;2.960848852;0.411556876;-0.913740018;-0.231684762;0.04041978;0.332543798;-0.636536242;1.279897311;-0.929330128;-0.074741863;0.228848207;-0.196585665;-0.00356478;-0.053587211;turn2;14
28.4;-1.011275736;0.265506986;0.899360881;1.697846584;-4.239659582;1.391903908;-0.81810475;-0.024767583;0.432201517;-0.337260509;4.698434705;0.456253999;-0.729871008;-0.252362086;-0.051359026;0.665930371;-0.158070043;0.087133032;-0.946985527;-0.064418834;0.258297327;-0.153799291;0.025523539;-0.027597909;turn2;14
28.5;-1.688417427;0.024674205;0.502926037;0.669081612;-1.85257859;2.170852021;-1.270743797;-0.066347808;0.118295418;-0.639062875;3.060283188;0.344373793;-1.000997351;0.246139312;0.175001048;-0.259618502;-0.035740248;-0.471819026;-0.957103812;-0.054354745;0.298362913;-0.198912324;-0.074230287;0.142763141;walk;14
28.6;-1.011682052;-0.185685671;0.351119253;-0.349263129;0.918535689;-0.006145277;-1.157673485;-0.058655596;-0.044786854;0.673663309;-0.592604947;0.025643356;-1.084500667;0.198477941;0.31586028;1.084323855;0.229385222;-0.463751233;-1.001859635;-0.052444233;0.364042957;-0.282231546;-0.048854372;0.20424663;walk;14
28.7;-0.835505378;0.400263361;0.782699331;-0.794954458;0.866964249;-0.610618009;-1.024369542;0.04635249;0.005238614;0.432147822;-1.209920792;0.114400377;-1.031965287;0.060022227;0.048670936;0.194638752;-0.041347118;-0.465373851;-1.095438743;-0.095537126;0.300589882;-0.038997993;0.009857346;-0.067282323;walk;14
28.8;-0.560776347;0.286672122;0.748703409;-0.237481369;-0.096687443;-0.137485166;-0.954620064;0.066316111;0.135581855;-0.241910545;-0.981051238;0.205407984;-0.943352749;-0.214616263;0.054871619;-0.447525574;-0.003703238;-0.833916042;-0.921624315;0.012118917;0.147476397;-0.128464327;0.026038169;-0.077032522;walk;14
28.9;-0.529933465;0.312326443;0.743367651;-0.081934522;-0.108908875;-0.112020819;-0.989867942;0.096520204;0.160161209;-0.174915641;-0.717598837;0.130548565;-0.941908227;-0.266089519;0.203794805;-0.22186047;0.101972085;-0.87805913;-1.005621748;0.021576597;0.120583683;0.086833544;0.026117158;-0.078564956;walk;14
29;-0.519636112;0.278587678;0.750205527;0.029353594;0.048613817;-0.020755528;-0.983920044;0.091868886;0.159702461;-0.216455151;-0.585133824;0.048757812;-0.965436651;-0.213419859;0.16324798;-0.302663924;0.22954464;-0.762661597;-0.954559526;0.025386258;0.196572485;0.112517996;0.050880501;0.053303193;walk;14
29.1;-0.535603024;0.316523933;0.729172984;0.12158109;0.173373009;-0.00057897;-0.967586684;0.098952204;0.200981143;-0.232941596;-0.645709404;-0.014031954;-0.938165186;-0.26644052;0.162719474;-0.495129428;0.179063572;-0.518368044;-0.950328058;0.028774272;0.204184395;0.166540915;0.249808905;0.002528795;walk;14
29.2;-0.544822327;0.299693453;0.732965488;0.015857387;0.191872016;-0.116400669;-0.974334725;0.06848123;0.289338913;-0.284252922;-0.622544397;-0.039566927;-0.936359632;-0.339197411;0.065663893;-0.337338715;0.258973261;-0.570124473;-0.952095583;0.039961962;0.245615591;0.289517928;0.189497276;-0.100806183;walk;14
29.3;-0.569527446;0.305272492;0.718224189;0.027893222;0.579444534;-0.117303636;-0.999663801;0.079494259;0.283565746;-0.239476183;-0.680794506;-0.169292999;-0.949624757;-0.321615707;0.125891195;-0.445711966;0.198275991;-0.494752085;-1.001350314;0.011233261;0.251743742;0.414903127;-0.055250094;-0.194039369;walk;14
29.4;-0.635375032;0.314591191;0.688781622;0.019730476;1.212081177;-0.30831807;-1.066723166;0.063087157;0.29236116;0.116937601;-0.840672146;-0.352791174;-0.96952167;-0.334537686;0.143821407;-0.617299521;0.176635475;-0.300691357;-1.015425642;0.043931091;0.359865101;0.285211705;0.006225165;-0.204363843;walk;14
29.5;-0.721464764;0.346397896;0.624067863;-0.351371617;2.902948462;-0.784722598;-1.141050904;0.030738931;0.117850029;0.489788748;-1.370604576;-0.530607919;-1.128036178;-0.069957705;0.158564259;-0.018149154;0.191517804;0.393696204;-1.093735197;0.015615074;0.229703089;0.135585444;-0.227346875;0.113197395;walk;14
29.6;-1.240402475;0.354909986;0.43896077;-0.172033649;3.678122074;-1.926485439;-1.014369256;0.020620841;0.382606165;-0.290695764;-2.016418512;-0.183441418;-1.049432837;-0.133323765;0.009248167;-0.641745444;-0.283973357;1.22E+00;-0.945757183;-0.096886868;0.104799812;0.325350059;-0.045149593;0.000616579;walk;14
29.7;-0.914984243;0.360412747;0.605524976;0.261100582;0.208087769;-1.593384016;-0.663397517;-0.041481198;0.685408829;-0.201885983;-1.321221295;0.18404516;-1.124765959;-0.312958483;0.033852932;0.391961668;-0.484962067;1.859700626;-0.975402023;-0.065203452;0.167449211;-0.060648583;-0.170051962;0.036470911;walk;14
29.8;-0.350620518;0.265208167;0.561778081;0.500127044;-2.066311296;0.357340294;-0.37753488;-0.053789437;0.655053704;0.145860922;1.098558559;0.134099689;-1.037918149;-0.239649039;0.009905481;0.402086836;-0.761915002;1.558150783;-0.945544299;-0.061496554;0.209800672;-0.1392897;-0.116249683;-0.00039293;walk;14
29.9;-0.520529918;0.209904986;0.718474909;1.257449319;-3.481201117;1.77764884;-0.442465367;-0.038256356;0.571248692;0.110806312;3.679353055;0.132986544;-0.857673995;-0.230169091;-0.003270027;0.631467685;-0.402096041;0.918849148;-0.933094054;-0.061802243;0.26539231;-0.203733781;-0.052056501;0.004110978;walk;14
30;-1.175145708;0.393584015;0.885126468;1.591674261;-3.45133871;1.876801536;-0.978825661;0.036839199;0.381767531;-0.400411571;4.733829886;0.389211909;-0.741878173;-0.151358609;-0.041364504;0.224479011;-0.093365432;-0.182184355;-0.93635252;-0.06550302;0.297545051;-0.332540517;0.035197085;0.11104914;walk;15
30.1;-1.746840908;-0.262453039;0.375234219;0.652585498;-1.336240213;2.226726861;-1.25083167;-0.063971888;0.042846974;-0.54651224;2.309478208;0.362727609;-1.088981752;0.319390589;0.353654835;0.158189789;-0.061945376;-0.550379244;-0.953637057;-0.066999566;0.351619724;-0.305240012;-0.01266365;0.208255457;walk;15
30.2;-0.694656372;0.058153266;0.628778393;-0.487931282;1.141732315;-0.534773364;-1.122479691;-0.054285587;-0.117671489;0.887732464;-0.950839526;0.009301114;-0.995986571;0.124420654;0.125582301;1.012305067;0.393655003;-0.607115095;-0.984386016;-0.022005198;0.424531535;-0.393592813;-0.020282968;0.277780624;walk;15
30.3;-0.902730444;0.308788738;0.725864948;-0.78949985;0.878341441;-0.341437198;-1.029326207;0.060946847;0.012696289;0.366516846;-1.205314689;0.107246246;-1.101076793;0.09084786;0.108271342;0.314539095;-0.089508875;-0.746802003;-1.07705089;-0.105761986;0.275466444;0.020938563;-0.186089323;-0.067845289;walk;15
30.4;-0.559847074;0.275951403;0.752466341;-0.299164486;-0.099951369;-0.159010317;-0.954883057;0.074876416;0.15685101;-0.189543572;-0.944852613;0.18130353;-0.917752086;-0.273093795;0.078441334;-0.444233887;-0.155843214;-0.516689626;-0.921640033;0.007522523;0.212957378;-0.022955109;0.053297449;-0.069933132;walk;15
30.5;-0.524978217;0.292834642;0.745984484;-0.094831889;-0.066250017;-0.068105765;-0.988806029;0.104714227;0.137967938;-0.160473969;-0.707378369;0.084753473;-0.938535008;-0.235458008;0.184206958;-0.14028627;0.214805668;-0.843614708;-0.986526917;0.040565078;0.184111557;0.089233408;0.126562299;-0.027104236;walk;15
30.6;-0.52281251;0.2704618;0.754313755;-0.171374428;-0.090200972;-0.098317272;-0.973097669;0.084713474;0.170302902;-0.077044545;-0.647466467;0.017807589;-0.954184566;-0.247659366;0.180729762;-0.40522467;0.142491198;-0.707870256;-0.932309379;0.036110176;0.213673619;-0.022405556;0.178570876;0.042537537;walk;15
30.7;-0.520889671;0.256465464;0.765127282;-0.130572567;0.015300367;-0.109091336;-0.975917077;0.083938844;0.250992755;-0.208964725;-0.608049614;-0.005090252;-0.931360989;-0.322504576;0.12476819;-0.147275981;0.295691107;-0.768992542;-0.964109936;0.036965891;0.238977713;0.035121701;0.142171964;0.010848083;walk;15
30.8;-0.532314162;0.233811738;0.770332782;-0.028410305;0.357167278;-0.151341888;-1.010072372;0.071856341;0.240202847;-0.267308527;-0.637444577;-0.060175479;-0.958830092;-0.31991248;0.116704284;-0.257666536;0.239057022;-0.624486106;-0.973962849;0.03176403;0.27649716;0.089903798;0.0487401;-0.097964253;walk;15
30.9;-0.584134968;0.249622411;0.742216085;0.024460069;0.943054095;-0.169692298;-1.012387657;0.081256194;0.240428518;0.027278956;-0.854582163;-0.208834694;-0.970059753;-0.280718798;0.129646701;-0.352446662;0.142734021;-0.299187753;-0.9817837;0.011474324;0.312255145;0.279482054;0.031669321;-0.205911187;walk;15
31;-0.664657129;0.256316171;0.702258195;-0.195810796;1.795507056;-0.450838247;-1.09051778;0.101493059;0.217036629;0.623795109;-1.236867909;-0.412227877;-1.026546988;-0.271382335;0.293380949;-0.541608999;0.043519933;-0.109809793;-1.079088703;0.029354596;0.312624665;0.347266238;-0.16334975;-0.05233127;walk;15
31.1;-0.793361612;0.232307776;0.512155515;-0.920284532;3.495696178;-1.11784675;-0.918484025;-0.00554368;0.455609085;0.078200283;-1.498395517;-0.404824613;-0.957999828;-0.245475665;-0.124896346;-0.664523105;0.167660096;0.601559325;-0.953298969;0.04151147;0.328444031;0.012317772;-0.139141013;0.258127886;walk;15
31.2;-1.174640668;0.069947334;0.280313772;-0.630671249;3.41558084;-1.269910623;-0.868478331;-0.002579039;0.509875635;-0.434920209;-1.444199266;-0.191373779;-0.982732809;-0.296196225;0.109602595;-0.534034133;-0.052999989;0.829317498;-0.982702575;-0.064323647;0.139816465;0.000360033;-0.130403787;0.13390282;walk;15
31.3;-1.101763261;0.21268243;0.487134231;0.675459083;0.928289589;-0.883777336;-0.723991028;-0.058717174;0.625991526;-0.337093783;-0.951633715;0.095501704;-1.086263827;-0.188020108;-0.093128561;0.487142089;-0.197166562;1.483231747;-0.963046044;-0.045714526;0.162723799;0.032137755;-0.07964904;0.043620299;walk;15
31.4;-0.606109336;0.166312403;0.492486577;0.85759264;-2.530777455;0.560840166;-0.501815024;-0.058300282;0.678424257;-0.148035129;0.977149918;0.228631608;-1.09818994;-0.25702632;0.03180994;0.219363994;-0.627748472;1.562249314;-0.972397447;-0.009127927;0.225945022;-0.108693609;-0.064929386;0.01136929;walk;15
31.5;-0.685762552;0.156365458;0.61537788;1.178589527;-3.993401403;1.404306704;-0.557583025;-0.047356486;0.594679314;0.073696748;3.125858461;0.176541247;-0.925353466;-0.221585406;0.043943296;0.628836162;-0.477166564;1.196655364;-0.937191739;-0.047469118;0.285051492;-0.056564377;0.14574689;-0.08766568;walk;15
31.6;-1.033210832;0.268930625;0.769174656;1.520878831;-3.756415472;1.784120368;-0.886233624;-0.012898532;0.43098711;-0.181493628;4.190675022;0.305561604;-0.806762826;-0.106552665;-0.054946401;0.510151296;-0.197786342;0.318139988;-0.953056815;-0.042209329;0.312786252;-0.040663955;0.141041433;-0.052240817;walk;15
31.7;-1.385431439;-0.007597916;0.624135589;1.144098206;-1.563522932;1.929056947;-1.169251331;0.018355432;0.160262954;-0.974333766;3.016703643;0.532995574;-0.949734282;0.151801609;0.145200032;-0.349516439;-0.109199861;-0.38454701;-0.956667899;-0.037118101;0.342641994;-0.007810594;0.052197757;0.02527801;walk;15
31.8;-1.310255031;-0.293140392;0.098168331;-0.154302279;0.375849973;0.589735876;-1.06098152;-0.118671884;-0.039886925;0.335248227;-0.126171903;0.18440753;-0.990043914;0.261987949;0.342493664;0.687278452;0.008054018;-0.632861771;-0.944533623;-0.0059927;0.390529939;-0.188421972;-0.068057052;0.11889349;walk;15
31.9;-0.373964517;0.439969809;1.109890095;-0.170863064;1.545858321;-0.597160019;-1.115510168;0.005511695;-0.167665802;0.331148832;-0.897853128;0.033826667;-1.207631359;-0.001929943;-0.025141815;1.243804669;0.543678397;-0.946028392;-1.076578881;-0.024790255;0.40460947;-0.330335057;-0.29690925;0.146693554;walk;15
32;-0.602928814;0.376277849;0.718019511;-0.932651393;0.028916701;-0.405185685;-0.972617269;0.10645396;0.01044153;-0.395594578;-1.024547966;0.174747678;-0.833763349;-0.167263996;0.016784887;-0.336300066;-0.125239231;-1.243321072;-0.896467949;-0.056386685;0.225594336;0.150652285;0.064999117;-0.194833897;walk;16
32.1;-0.56087232;0.219476615;0.768903823;-0.61373415;-0.368431083;-0.386238536;-0.980427531;0.071790269;0.129542475;-0.146349654;-0.872369588;0.108770288;-0.944791019;-0.283407916;0.297802526;-0.187748269;0.038050424;-0.800094983;-0.984878989;0.030563824;0.197601559;0.046510716;-0.062276766;-0.056296332;walk;16
32.2;-0.514541348;0.222567335;0.77296397;-0.158195043;-0.082837436;-0.01765701;-0.979831451;0.103146806;0.154919946;-0.031255902;-0.621726555;-0.0074473;-0.940451487;-0.284878611;0.045643736;0.187479366;0.137276732;-0.520253102;-0.956899705;0.00178068;0.246056553;0.086345368;0.045875711;-0.000154242;walk;16
32.3;-0.510327301;0.218627166;0.779589913;-0.035003644;-0.029623127;-0.023678475;-0.977685417;0.089197755;0.167961697;-0.054093955;-0.588067187;-0.03893144;-0.918930939;-0.340744408;0.172280471;-0.618739251;-0.111596157;-0.456304559;-0.956513034;0.043233407;0.231056448;0.015652428;0.206268039;-0.029628446;walk;16
32.4;-0.50847305;0.213873696;0.784349467;0.079617039;0.132813111;0.006838762;-0.972364463;0.080217037;0.238789334;0.026443784;-0.563552973;-0.079895953;-0.925974034;-0.340453771;0.107103438;-0.23107925;0.082475751;-0.328809664;-0.960885401;0.018942794;0.244129838;0.099645315;0.136678118;-0.001341384;walk;16
