time_ms,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z
21877,0.322,0.178,-0.011,-0.84111,-0.09889,-0.87333,0.859,0.231,0.187,-1.96889,0.20778,1.13889
21971,0.772,-0.342,-0.199,1.08,-0.58889,2.21333,1.011,-0.111,0.14,-0.64556,0.27444,1.08111
22069,0.982,-0.327,0.085,0.50556,1.11,-0.4,1.561,-0.169,0.331,-0.01444,0.05444,-0.08889
22174,0.231,1.135,0.634,0.91556,0.89778,0.20556,1.569,0.387,0.272,0.17111,-0.22556,-3.41556
22272,0.92,-0.01,-0.089,-0.03444,0.06889,1.68222,1.333,0.19,0.003,2.70778,-0.98,-2.17556
22373,0.814,0.041,-0.114,1.69111,0.03889,1.38333,0.345,0.032,-0.078,0.90333,-0.41,-1.53889
22476,0.892,-0.063,-0.161,0.83778,-0.40889,1.12667,0.342,0.199,0.029,0.26889,0.46,0.51889
22576,0.938,-0.101,-0.303,0.92333,-0.17889,0.60444,2.516,-1.862,0.633,0.20556,0.09667,1.96
22676,1.448,-0.125,-0.275,0.58222,0.02,-0.59667,1.235,-0.36,0.055,1.92,0.12778,0.60889
22774,1.519,0.349,-0.21,-0.08,1.09333,-3.02444,0.957,0.108,0.112,-0.65,-0.11444,1.40667
22870,1.188,0.243,-0.199,-3.07,0.94111,-2.05444,0.916,-0.023,-0.14,-0.32778,-0.19222,1.70667
22971,0.335,0.062,-0.043,-1.16444,0.43,-1.39667,0.82,0.225,0.144,-2.33667,0.00667,1.45778
23070,0.294,-0.075,0.062,-0.48889,-0.23111,0.79333,1.046,0.014,0.205,-0.99222,0.20778,1.09444
23172,2.245,-1.481,-1.033,-0.54889,-0.12,0.78889,1.109,-0.031,0.808,-1.40444,0.27333,0.28778
23271,2.155,-0.388,-0.461,0.47778,0.04889,-0.26556,1.325,-0.105,-0.017,0.26111,-0.14778,-1.94333
23371,1.338,0.348,-0.871,0.51,-0.56889,0.83889,1.551,0.37,0.551,-1.07667,-1.25667,-2.43222
23471,0.974,0.075,-0.152,1.43333,0.29333,1.82778,1.068,0.115,0.081,2.95,-0.66889,-1.60556
23569,0.829,0.159,-0.277,1.82333,-0.20889,1.52889,0.213,0.162,-0.083,1.37222,-0.15556,-0.34667
23668,0.9,-0.19,-0.334,0.78222,-0.3,1.03778,0.702,-0.119,0.048,-0.10444,0.18444,1.64
23770,1.032,0.176,-0.45,0.46111,0.01778,0.36444,0.809,-0.561,-0.003,0.22111,-0.68,-0.9
23869,1.472,-0.077,-0.781,0.16778,0.26444,-1.85778,2.019,0.06,0.676,2.63222,-0.16889,-0.47444
23969,1.753,0.246,-0.254,-0.47778,1.19556,-2.58222,1.062,0.397,0.892,-0.85111,0.12667,1.36778
24069,0.967,0.189,-0.069,-3.04222,0.82889,-2.04111,1.001,0.054,0.28,-1.55,-0.36889,1.83222
24170,0.241,0.151,0.042,-1.27,-0.04222,-0.82222,0.896,0.147,0.151,-2.63111,-0.01,1.49889
24269,0.457,-0.155,0.003,0.99,-0.86556,2.03333,1.035,-0.08,0.262,-1.39,0.23333,1.13667
24370,1.325,-0.789,-0.558,0.03222,0.82889,-0.29778,1.1,-0.011,0.471,-0.43111,0.10111,-0.06667
24468,0.515,0.309,-0.19,-1.08667,1.36222,-0.8,1.437,-0.17,-0.269,0.64444,0.28556,-3.07444
24567,0.916,0.051,-0.578,0.38,0.20778,1.57778,1.303,0.18,0.333,1.32,-1.08,-2.36556
24670,0.845,0.023,-0.175,1.51778,-0.03889,1.49111,0.601,0.058,-0.019,1.79,-0.71111,-1.67222
24769,0.912,0.059,-0.348,1.02778,-0.42333,1.11111,0.229,0.209,-0.136,0.72111,0.01,0.16889
24869,0.895,-0.036,-0.315,0.84222,-0.2,0.62556,1.928,-1.407,0.42,-0.25444,0.6,2.24889
24973,1.234,-0.148,-0.324,0.49333,0.04889,0.2,1.035,-0.27,-0.104,-0.45556,-0.45667,-0.51889
25070,1.532,0.156,0.007,-1.08222,0.46778,-2.85,0.029,0.97,-0.783,-1.24,-0.96,-0.01
25171,1.258,0.273,-0.364,-1.87667,1.12556,-2.32778,0.746,-0.035,-0.087,0.16222,-0.13889,1.46444
25270,0.479,0.011,-0.055,-1.35,0.51222,-1.88111,0.847,-0.062,0.116,-1.91111,-0.18667,1.40667
25370,0.321,0.191,0.046,-0.73889,-0.25889,0.16111,0.991,0.016,0.258,-1.15556,0.3,1.39667
25469,1.439,-1.118,-0.37,0.50111,-0.69,3.01778,1.129,0.012,0.25,-0.74889,0.26667,0.93556
25567,0.999,-0.621,0.439,-0.88556,0.11778,-0.09333,1.351,-0.117,0.151,0.02556,-0.07444,-0.24556
25671,0.696,0.196,0.253,1.12,-0.28,2.00667,1.383,0.426,0.188,0.11111,-0.11889,-3.35111
25765,0.841,0.036,0.19,0.80222,0.01778,1.89444,1.192,0.292,0.164,2.44333,-0.88,-2.05889
25869,0.785,0.202,-0.188,1.17444,-0.13111,1.50778,0.41,0.045,-0.005,1.68,-0.56667,-1.49222
25969,0.982,-0.044,-0.194,0.77222,-0.3,1.02333,0.381,0.208,-0.106,0.23333,0.03667,0.1
26068,1.108,0.055,-0.513,0.97,-0.22222,0.62333,2.198,-1.563,0.652,-0.18778,0.44222,2.36222
26167,1.266,-0.164,-0.288,0.47222,0.23222,-1.14889,1.039,-0.345,0.103,1.18667,0.23333,0.14111
26268,1.591,0.254,-0.213,-0.31444,1.04778,-2.72889,1.413,-0.139,0.596,-0.86444,0.02222,1.18889
26361,1.233,0.225,-0.176,-2.72778,0.59111,-2.19,0.945,0.045,0.075,-0.92778,-0.23222,1.72
26464,0.308,0.131,-0.033,-0.81111,0.18333,-1.26222,0.838,0.095,0.078,-1.76667,0.01,1.56
26566,0.267,-0.053,0.104,-0.13778,-0.32889,0.89,0.955,-0.112,0.202,-0.77556,0.37222,1.14889
26670,1.667,-0.954,-0.33,-0.13222,0.53889,0.28778,1.137,0.085,0.715,-0.83222,0.32,0.21667
26768,1.981,-0.687,-0.762,-1.58222,0.76222,-1.06111,1.245,-0.172,0.013,0.65111,0.14889,-2.30667
26869,1.264,0.367,-1.072,0.56333,-0.24556,1.33,1.478,0.251,0.406,1.08667,-1.17111,-2.23444
26968,1.024,-0.019,-0.255,1.37778,-0.04222,1.65556,0.907,0.075,-0.068,2.47556,-0.62,-1.93111
27069,0.859,-0.005,-0.254,1.46556,-0.18556,1.42222,0.269,0.178,-0.09,0.75,0.06,-0.69
27168,0.871,0.006,-0.296,0.87333,-0.34111,0.98556,0.516,-0.107,0.112,-0.61,0.64,1.40889
27270,1.107,-0.084,-0.545,0.73111,0.04778,-0.05556,0.597,-0.402,0.125,-1.20889,-0.78889,-1.33333
27372,1.47,-0.035,-0.017,-0.68889,0.34,-3.07667,0.748,-0.077,-0.284,1.02667,-1.04556,-0.66778
27470,1.237,0.28,-0.374,-2.31889,1.07667,-2.22778,0.978,0.216,0.288,-0.62556,-0.17222,1.47
27567,0.496,0.025,0.05,-1.31,0.51111,-1.47556,0.861,-0.013,0.213,-2.10222,-0.14889,1.52
27670,0.233,0.225,0.033,-0.61,-0.27444,0.23444,0.956,0.158,0.136,-1.03,0.30667,1.51889
27764,2.042,-1.737,-0.726,0.01,-0.57556,1.34889,1.113,-0.084,0.496,-1.60444,0.28444,0.58778
27867,0.848,-0.491,0.129,0.39333,-0.09333,-0.01222,1.439,-0.237,0.199,-0.28,-0.11222,-1.04889
27967,0.777,-0.11,0.261,0.51889,-0.36444,0.71444,1.582,0.665,0.571,-0.84778,-1.03222,-2.62333
28072,0.919,0.063,-0.069,0.30333,-0.01222,1.85333,1.265,0.157,-0.001,2.63889,-0.64222,-1.92222
28167,0.845,0.01,-0.104,1.88444,-0.23222,1.62889,0.248,0.053,-0.035,0.86444,-0.46111,-0.91
28270,0.892,-0.115,-0.278,0.66,-0.30111,0.93,0.337,0.081,-0.082,0.33889,0.43889,0.78333
28366,0.995,0.032,-0.518,1.38556,-0.2,0.28444,1.632,-1.292,0.038,1.56333,-0.51889,-0.28
28469,1.492,-0.203,-0.55,0.35,0.22444,-1.63111,1.937,0.182,0.767,2.73667,-0.04778,0.08
28569,1.78,0.084,-0.438,-0.45,1.20667,-2.42889,1.47,0.274,1.201,-1.33667,-0.01111,1.49333
28670,0.96,0.127,-0.01,-2.78556,0.68111,-1.77,0.965,-0.037,0.069,-1.77667,-0.27667,2.16444
28768,0.131,0.161,-0.058,-1.04333,0.01444,-0.80889,0.819,0.145,0.149,-2.25111,0.14444,1.86
28869,0.431,-0.202,0.06,0.26889,-0.54444,1.60333,1.116,-0.148,0.28,-1.19889,0.13,0.92778
28965,0.891,-0.488,-0.18,-0.03667,1.00778,-0.15333,1.211,-0.068,0.486,-0.67,0.19556,-0.01889
29074,-0.145,1.066,0.301,-0.25333,1.47,-0.33778,1.599,0.26,-0.09,1.04556,0.16889,-3.37
29168,0.79,0.076,-0.383,0.15,0.20333,1.94556,1.397,0.319,0.264,2.45111,-0.91444,-2.25111
29270,0.77,-0.017,0.047,1.39111,-0.11444,1.89444,0.296,0.085,-0.092,0.96,-0.52889,-1.76333
29368,0.891,-0.095,-0.452,1.19,-0.48,0.87778,0.221,0.268,-0.081,0.49222,0.20444,-0.03667
29466,1.117,-0.063,-0.253,1.27889,-0.23333,0.61444,2.345,-2.02,0.537,-0.45,0.41889,2.86111
29568,1.325,-0.319,-0.426,-0.18556,0.33667,-1.57111,1.389,-0.084,0.207,1.12667,0.36,-0.05333
29668,1.867,0.081,-0.371,-0.52444,1.36889,-2.48222,1.447,0.267,1.006,-0.22444,0.36111,0.82556
29770,0.928,0.201,-0.003,-2.99333,0.71444,-1.92556,0.894,0.033,0.335,-1.57333,-0.35111,2.49444
29867,0.037,0.229,0.039,-0.87111,-0.10333,-1.14,0.879,0.099,-0.033,-1.86,0.12667,1.77778
29969,0.45,-0.291,-0.101,0.76667,-0.55556,2.04111,1.031,-0.079,0.356,-1.55222,0.40333,1.03667
30064,1.282,-0.516,0.065,0.44778,1.11667,-0.29667,1.372,-0.167,0.363,-0.33556,0.06444,-0.49444
30168,0.863,-0.108,0.345,1.74,0.19667,2.01111,1.785,1.043,0.449,0.42111,-1.02556,-2.90889
30267,0.745,-0.023,0.057,0.21889,0.1,2.59667,1.12,0.278,-0.086,2.94667,-0.55778,-2.24333
30367,0.77,0.013,-0.045,2.03667,-0.06778,2.03111,-0.086,0.187,-0.058,1.04444,-0.02778,-1.56333
30469,0.826,-0.06,-0.228,1.84333,-0.24111,0.91222,0.158,-0.074,-0.02,0.28667,0.36889,0.71778
30567,1.115,0.05,-0.546,0.73,-0.22222,0.17444,1.157,-0.797,0.116,1.76778,-0.91556,-1.12111
30668,1.705,-0.242,-0.204,-1.10889,0.18556,-3.10111,-0.001,0.483,0.052,1.49889,-1.39889,-1.35444
30768,1.566,0.395,-0.351,-2.65556,1.23333,-2.39889,0.655,0.002,0.157,-0.29222,-0.46222,2.31333
30866,0.198,0.146,0.124,-1.39556,0.45111,-2.06222,0.776,0.084,-0.147,-1.76333,-0.23444,2.3
30967,-0.054,0.321,0.042,-1.28778,-0.42222,-0.55,0.816,-0.054,0.418,-2.33111,0.40889,1.11667
31066,2.53,-1.844,-0.566,-0.62,-0.12556,1.66778,1.313,-0.155,0.705,-1.24778,0.31333,0.83333
31164,2.666,0.657,-0.978,-0.31778,0.38556,-2.14333,1.91,-0.005,-0.065,0.68444,-0.25222,-3.30111
31265,0.936,0.208,-0.937,0.35,-0.32333,1.93111,1.649,0.268,0.352,1.85,-1.18889,-2.83444
31361,0.818,-0.099,0.035,1.38778,-0.03222,2.18,0.174,0.223,-0.086,1.01444,-0.47556,-2.16444
31464,0.887,0.2,-0.145,1.63111,-0.47778,1.28778,-0.153,0.365,-0.07,1.07556,0.29556,-0.58778
31566,1.252,0.047,-1.012,1.93556,-0.22889,0.4,2.177,-1.065,-0.03,3.79556,-0.20222,-0.29222
31664,1.854,-0.442,-0.135,-0.62,0.35444,-2.56889,1.081,0.555,0.632,1.68778,-0.12,-1.47111
31769,1.639,0.348,-0.207,-2.05,1.25,-2.84222,1.062,0.189,0.651,-0.44333,-0.34556,2.41
31870,0.396,0.235,0.043,-1.35,0.70111,-2.40444,0.788,-0.016,-0.126,-1.02556,-0.37889,2.55
31970,-0.137,0.27,0.037,-1.21222,-0.42333,-0.51,0.933,-0.17,0.039,-1.99778,0.61111,1.60111
32070,2.239,-1.166,0.234,-0.11333,1.07333,0.43667,1.334,0.005,0.66,-1.32333,0.29111,0.49
32174,0.928,-0.072,-0.466,1.07222,0.93556,-2.23889,1.434,-0.083,-0.021,0.91222,-0.29222,-3.27889
32273,1.293,0.045,-0.988,0.28667,-0.04222,2.17333,1.455,0.35,0.269,2.03222,-1.21667,-2.43778
32368,0.789,0.076,-0.127,1.52444,0.00222,2.11,0.315,0.13,-0.065,1.35444,-0.55556,-1.88
32473,0.875,0.055,-0.053,1.60556,-0.39667,1.35,0.092,0.421,-0.027,0.87111,0.42,-0.53222
32572,1.151,-0.094,-0.78,1.88,-0.26444,0.64222,2.726,-2.02,0.779,2.65889,0.00889,0.27111
32673,1.633,-0.181,-0.309,-0.41333,0.56778,-2.14778,2.174,0.458,0.3,0.53444,-0.42667,-1.34444
32767,1.644,0.245,-0.214,-1.77111,1.35556,-2.77556,1.437,0.284,0.889,-0.75444,0.02333,2.37333
32866,0.425,0.188,0.0,-1.86889,0.72778,-2.34444,0.75,0.002,0.051,-2.06111,-0.35,2.21333
32971,-0.078,0.371,0.142,-1.27444,-0.43889,-0.67778,0.916,-0.094,0.059,-1.56889,0.43556,1.37778
33070,2.726,-1.71,-0.995,0.27333,-0.24889,0.82778,1.346,-0.092,0.902,-1.74556,0.47,0.76111
33169,1.709,0.351,-0.105,1.27667,-0.09111,-0.35333,1.418,0.052,0.163,0.06778,-0.27222,-2.77444
33270,1.3,0.187,-1.39,1.97222,-0.40444,1.95667,1.706,0.219,0.234,2.67111,-1.52,-2.46778
33365,0.651,0.007,0.078,0.50889,0.12889,2.14667,0.61,0.21,-0.243,1.59222,-0.72778,-2.22
33465,0.902,0.18,-0.101,2.06111,-0.25111,1.51667,-0.046,0.371,-0.105,0.6,0.2,-0.63889
33566,1.223,-0.236,-0.632,2.07,-0.31333,0.73333,2.997,-1.853,0.518,-0.74111,0.98778,3.16333
33662,1.706,-0.23,-0.305,-0.29889,0.34667,-2.07778,2.659,0.006,0.404,1.69778,0.09889,0.36556
33761,1.638,0.142,-0.08,-2.23889,1.53667,-2.59778,1.302,0.248,0.808,-0.92889,0.12333,1.89111
33865,0.456,0.225,0.021,-2.35667,0.79778,-2.41,0.825,-0.113,0.092,-1.26778,-0.27778,2.07
33956,-0.001,0.366,0.13,-0.77444,-0.24333,-0.81111,0.895,0.359,0.022,-2.19667,0.48,1.89333
34062,2.552,-1.932,-0.779,0.44,-1.17222,2.69,1.313,-0.209,0.533,-1.76,0.47667,0.91333
34164,1.633,-0.897,-0.166,0.03333,0.03667,-0.45333,1.411,-0.085,0.127,0.39,-0.18556,-2.39889
34265,1.677,0.174,-1.077,2.0,-0.33,2.02444,1.62,0.227,0.267,3.06111,-1.60889,-2.39444
34366,0.79,0.001,-0.087,0.35,-0.05222,2.48333,0.496,0.18,-0.295,1.57444,-0.61222,-2.23778
34463,0.848,0.142,-0.178,2.48889,-0.12222,1.49444,0.05,0.39,-0.09,0.55444,0.04333,-0.77556
34566,1.171,-0.129,-0.534,1.56667,-0.41111,1.02778,1.968,-1.668,-0.067,-0.59889,1.01667,3.66556
34665,1.336,-0.307,-0.438,-0.16444,0.35,-1.64444,0.919,0.196,0.1,1.19556,0.17333,-0.04
34766,1.653,0.08,-0.021,-2.28,1.43,-2.69111,1.381,0.078,1.13,-0.80889,0.27,1.51333
34863,0.508,0.228,0.173,-2.46667,0.73,-2.21,0.774,0.029,0.04,-1.25,-0.36556,2.42111
34964,-0.007,0.458,0.073,-0.94444,-0.15333,-1.11,0.859,0.325,-0.012,-2.38889,0.32667,1.64778
35056,2.1,-2.104,-0.05,0.73111,-0.92333,3.73667,1.233,-0.145,0.457,-1.63111,0.47222,0.98667
35164,1.017,-0.844,0.197,-0.52556,0.34667,-0.78,1.431,-0.306,0.168,0.24778,-0.13444,-1.69889
35265,1.428,0.352,-0.811,1.43,0.09,1.27889,1.603,0.301,0.399,0.86889,-1.68333,-2.69667
35362,0.821,0.009,0.006,0.37889,0.10889,2.64222,0.719,0.256,-0.265,2.53,-0.61667,-2.21778
35462,0.86,0.205,-0.213,2.24778,-0.10889,1.66,0.102,0.356,-0.019,0.70222,-0.06222,-0.98778
35564,1.092,-0.132,-0.539,2.08667,-0.29111,0.92667,1.831,-1.312,-0.102,-0.19556,0.93444,3.19889
35663,1.384,-0.353,-0.515,0.65778,0.35222,-0.88444,1.005,-0.111,-0.066,0.59,0.11111,-0.50778
35761,1.915,0.098,-0.074,-1.31444,1.83778,-2.53111,1.084,0.221,0.599,-0.86333,-0.06889,1.50222
35862,0.829,0.312,0.051,-2.80889,0.66333,-2.36,0.834,0.014,0.098,-0.27,-0.41778,2.68778
35963,-0.033,0.43,-0.017,-1.36333,-0.15222,-1.07222,0.843,0.472,-0.166,-2.61333,0.15667,1.60222
36062,1.426,-1.386,-0.027,1.32,-0.69,2.88,1.172,-0.09,0.42,-1.74333,0.29889,1.01222
36162,0.978,-0.497,0.638,-1.41111,0.42,-0.39,1.993,-0.08,0.519,-0.25222,-0.10778,-0.94556
36263,0.752,0.408,-0.326,1.43111,-0.00556,1.23889,1.677,0.539,0.38,0.18444,-1.30333,-2.68778
36360,0.85,-0.077,0.009,0.00556,0.12,2.62222,0.954,0.286,-0.219,2.19222,-0.56,-2.29889
36462,0.799,0.224,-0.185,2.05333,-0.12778,1.79,0.034,0.324,-0.03,0.93778,-0.14222,-1.46333
36561,1.096,-0.064,-0.26,1.62444,-0.41889,1.18333,0.83,-0.563,0.037,-0.05222,0.60444,2.71111
36660,1.404,-0.255,-0.378,0.45444,0.28,-0.50889,0.531,-0.286,-0.422,0.62111,-0.18556,-0.93222
36761,1.998,0.669,-0.527,-0.66778,1.72111,-2.38556,0.759,0.813,-0.065,-0.76111,-0.15111,1.12778
36863,1.099,0.45,-0.049,-2.78556,0.72222,-2.45444,0.828,-0.076,0.057,-0.22111,-0.23222,2.64667
36963,-0.002,0.271,0.07,-0.74333,0.27222,-1.71222,0.847,0.105,0.051,-2.78444,0.07667,2.04778
37061,0.225,-0.14,-0.096,-1.08444,-1.13444,2.22111,1.143,0.022,0.326,-1.83667,0.43444,1.07
37160,0.893,-0.476,0.14,-0.20222,0.92889,-0.79778,1.571,-0.32,0.414,-0.35778,0.00333,-0.2
37264,1.081,-0.366,0.516,1.14889,0.52889,1.74,1.758,0.784,0.406,1.00333,-0.90778,-3.03
37361,0.678,0.027,-0.184,-0.10778,0.51444,2.72333,1.242,0.369,0.065,2.41444,-0.82,-2.57
37463,0.71,0.205,-0.016,2.07556,-0.02111,2.03111,0.107,0.185,-0.024,1.02111,-0.46333,-1.63556
37560,0.971,-0.049,-0.148,1.83556,-0.39778,1.29222,0.04,-0.025,-0.036,0.92556,0.35444,0.90222
37663,1.283,-0.236,-0.704,1.17333,0.02667,-0.12111,0.944,-0.733,-0.001,0.45333,-0.58889,-1.03444
37760,1.661,0.911,-0.49,-1.32889,0.75444,-3.28,-0.459,0.765,-0.757,0.11,-0.90333,-0.24444
37862,1.47,0.445,-0.078,-2.90667,0.42,-2.75444,0.621,-0.038,-0.116,0.34444,-0.31,2.56333
37958,0.203,0.207,0.066,-0.20444,0.27889,-2.06333,0.758,0.058,0.0,-2.65778,-0.15333,2.04778
38060,-0.142,0.307,-0.301,-1.40667,-0.68,0.56556,0.937,-0.237,0.297,-1.15778,0.41222,1.69333
38159,1.683,-0.561,-0.532,-0.46778,0.52889,-0.38889,1.463,-0.003,0.782,-0.98556,0.23333,0.10556
38263,1.522,1.152,-1.168,1.99,1.70111,1.20333,1.673,0.381,0.074,1.37667,-0.18,-3.63778
38360,0.842,0.129,-0.823,1.54,-0.16,1.89,1.506,0.3,0.236,2.23,-0.82111,-2.63222
38461,0.736,-0.024,0.093,1.70111,-0.02556,2.01,0.19,0.179,-0.13,0.95,-0.50889,-2.05778
38555,0.924,-0.121,-0.104,1.48778,-0.61111,1.36778,-0.043,0.389,0.085,0.93556,0.50889,-0.25111
38659,1.25,-0.082,-0.765,1.68778,-0.15778,0.16111,2.123,-1.269,0.238,2.24444,-0.34111,-0.60667
38760,1.894,-0.075,-0.365,-0.57889,0.53,-3.11111,0.286,0.257,0.03,1.37444,-0.97,-0.76222
38866,1.639,0.402,-0.205,-3.10333,0.97111,-2.67222,1.005,0.195,0.654,-0.44778,-0.23111,2.31444
38960,0.306,0.206,0.077,-1.27,0.48222,-2.22778,0.834,-0.041,-0.069,-2.03667,-0.19,2.17667
39061,-0.084,0.257,-0.144,-0.85778,-0.45333,0.16444,1.004,-0.159,0.165,-2.06444,0.53111,1.63778
39163,2.201,-0.933,-0.482,-0.30556,0.33222,0.41778,1.352,-0.128,0.739,-1.19444,0.33444,0.48556
39267,1.694,0.641,-1.665,-0.06778,0.60778,0.31778,1.716,-0.017,0.207,0.35889,-0.23222,-2.95
39357,1.026,0.155,-0.959,1.61,-0.11778,2.10111,1.635,0.322,0.204,2.52111,-1.15667,-2.68444
39461,0.818,-0.058,0.069,1.42444,-0.15333,2.15333,0.251,0.204,-0.027,1.56667,-0.56222,-2.13
39561,0.827,-0.143,-0.234,1.25111,-0.52111,1.15222,-0.07,0.416,0.01,0.57111,0.33111,-0.47667
39662,1.251,0.018,-0.855,1.69889,-0.34889,0.46556,2.435,-1.672,0.352,2.23889,0.04444,0.91
39763,1.92,-0.354,-0.336,-0.53333,0.36444,-3.04444,1.838,0.545,0.233,2.05,-0.07889,-1.06222
39858,1.657,0.277,-0.163,-2.57,1.36889,-2.45333,0.947,0.119,0.716,-0.6,0.09111,2.21111
39962,0.326,0.187,0.064,-1.55556,0.60444,-2.11556,0.775,0.008,-0.038,-2.11556,-0.38111,2.34111
40060,0.005,0.382,0.096,-1.49778,-0.33111,-0.25,0.984,-0.149,0.175,-1.73333,0.57556,1.50222
