time_ms,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z
9018,-0.972,-0.064,0.215,0.00333,0.00333,0.00667,-0.998,-0.076,-0.083,0.00667,0.00333,0.00111
9119,-0.972,-0.068,0.207,-0.01333,-0.00222,0.0,-0.997,-0.076,-0.083,-0.00444,0.00111,-0.00444
9217,-0.972,-0.059,0.212,-0.01667,-0.00444,0.01,-0.999,-0.067,-0.085,-0.00444,-0.00111,-0.01
9311,-0.97,-0.07,0.194,-0.00556,0.0,-0.00444,-0.996,-0.076,-0.088,0.02,0.00222,0.00889
9411,-0.971,-0.07,0.205,0.01333,0.00333,-0.01111,-1.001,-0.064,-0.083,-0.00667,0.0,-0.01444
9515,-0.972,-0.071,0.204,0.01,0.00444,-0.00667,-1.001,-0.074,-0.088,-0.01,0.0,-0.00444
9612,-0.972,-0.07,0.208,0.00778,0.00778,-0.01333,-1.0,-0.077,-0.078,-0.00667,-0.00556,-0.01889
9713,-0.972,-0.075,0.196,0.01111,0.0,-0.01333,-0.996,-0.072,-0.084,0.01889,0.0,-0.00333
9811,-0.974,-0.076,0.2,-0.00667,0.00111,-0.00333,-0.998,-0.076,-0.084,-0.01333,-0.00333,-0.01
9911,-0.975,-0.068,0.202,0.0,0.0,0.00778,-1.004,-0.082,-0.075,-0.00444,-0.00444,0.0
10002,-0.971,-0.081,0.208,-0.02,-0.00667,0.0,-1.003,-0.079,-0.088,-0.01222,0.0,-0.00333
10112,-0.969,-0.07,0.202,-0.00778,-0.00333,-0.00444,-0.996,-0.079,-0.082,0.01444,-0.00667,0.00111
10200,-0.971,-0.074,0.195,0.01333,-0.00111,-0.00111,-1.0,-0.069,-0.076,0.01111,0.00111,0.00889
10312,-0.975,-0.071,0.202,0.00111,-0.00222,0.0,-1.002,-0.07,-0.081,-0.01778,0.00333,0.00444
10411,-0.964,-0.069,0.202,-0.01444,-0.00556,0.00556,-0.995,-0.077,-0.078,0.0,0.0,0.00333
10511,-0.958,-0.072,0.195,0.00111,0.00889,-0.05333,-0.988,-0.078,-0.076,0.0,-0.00333,-0.03667
10607,-0.987,-0.134,0.152,-0.05889,0.03222,-0.11,-0.995,-0.14,-0.073,-0.01667,-0.02,-0.17
10712,-0.956,-0.127,0.226,-0.09889,0.02889,-0.01444,-0.983,-0.113,-0.012,0.05111,0.01,-0.04556
10811,-0.947,-0.142,0.217,-0.00667,0.04444,-0.12333,-0.98,-0.134,-0.083,0.03667,0.02222,-0.14444
10911,-0.978,-0.113,0.179,0.03333,0.03889,-0.13667,-1.001,-0.124,-0.092,0.01889,0.0,-0.19
11011,-0.968,-0.145,0.177,-0.04,0.06,-0.10778,-0.97,-0.157,-0.076,0.07,0.05222,-0.16667
11111,-0.958,-0.168,0.157,-0.01889,0.05667,-0.13778,-0.979,-0.178,-0.055,0.07889,0.03333,-0.2
11207,-0.971,-0.15,0.166,-0.01,0.0,0.04889,-0.978,-0.202,-0.084,0.0,0.02556,-0.19778
11311,-1.073,0.07,0.356,0.47,-0.16667,0.45,-0.926,-0.235,-0.08,-0.12778,-0.01111,-0.25778
11411,-1.164,0.191,0.038,1.21667,-0.00444,2.03111,-0.962,-0.263,-0.055,-0.22889,-0.00889,-0.18222
11511,-0.93,0.04,0.362,0.72889,-0.12889,1.79111,-1.008,-0.193,-0.127,0.06,0.02,-0.33222
11610,-0.7,0.213,0.132,0.23,-0.04111,0.69333,-0.939,-0.281,-0.164,0.32556,0.06444,-0.11556
11711,-0.636,0.269,0.021,-0.13111,0.04444,-0.60444,-0.941,-0.231,-0.108,0.00556,-0.01889,-0.34
11812,-0.918,0.544,0.291,-0.76,0.09556,-1.20778,-1.003,-0.121,-0.132,0.21778,-0.08222,-0.52667
11911,-1.207,0.477,0.041,0.12,-0.41444,-0.32222,-1.126,-0.2,-0.232,0.44889,-0.15,-0.19333
12011,-0.822,0.465,0.309,1.55333,-0.42667,0.49556,-1.261,0.031,-0.115,-0.11667,0.19,0.83
12111,-0.683,-0.184,0.178,0.15889,-0.54,-0.19333,-1.159,-0.138,0.085,0.47222,-0.12,2.80111
12198,-1.043,-0.073,0.462,-0.94556,-0.04333,-1.05444,-1.134,-0.254,-0.252,-1.25333,0.78222,1.92778
12310,-0.923,-0.073,0.165,-0.93222,0.00222,-0.95444,-0.695,-0.074,-0.049,-1.73889,0.40222,1.52556
12411,-0.899,-0.085,0.27,-0.63222,0.16556,-0.77,-0.62,-0.001,0.134,0.06778,0.25889,0.08556
12509,-0.895,-0.044,0.279,-0.54889,0.15667,-0.62778,-0.891,0.278,-0.375,-0.27667,-0.21,-1.24444
12611,-0.918,-0.193,0.191,-0.45444,-0.01222,-0.43556,-0.947,0.581,0.125,0.21889,0.46556,1.00667
12703,-1.154,0.018,0.352,-0.83778,-0.00667,0.10333,-1.188,0.32,-0.044,-0.90667,0.08778,-0.36556
12811,-1.183,-0.033,0.022,0.01556,-0.04222,2.53111,-1.51,0.187,-0.612,0.47,0.21889,-0.86778
12909,-1.204,-0.2,0.355,1.78111,-0.78778,1.92222,-0.882,-0.029,-0.032,0.70333,0.13333,-1.37333
13011,-0.702,0.044,0.117,1.72889,-0.44889,1.36111,-0.954,-0.036,-0.213,1.32444,0.06,-1.07556
13112,-0.531,-0.032,0.042,0.81667,-0.05556,0.2,-0.906,-0.116,-0.231,0.95778,-0.14444,-0.93111
13209,-0.567,0.313,0.165,-0.61556,0.28889,-1.03778,-0.916,-0.104,-0.112,0.14889,-0.10556,-0.96889
13313,-1.364,0.901,0.348,-0.16111,-0.39444,0.22889,-1.067,-0.207,-0.347,0.88778,-0.21778,-0.40778
13410,-1.216,0.245,0.682,0.87,-0.06889,-0.34889,-1.329,0.033,-0.265,0.62222,0.15,0.54333
13508,-0.869,0.133,0.189,0.30889,-0.08333,-1.31333,-1.388,-0.411,-0.23,0.27556,-0.02667,3.02889
13608,-0.949,-0.006,0.203,-0.42778,-0.12667,-1.39556,-1.091,-0.234,-0.082,-1.98444,0.64,2.04778
13708,-0.875,-0.127,0.212,-1.19333,0.10444,-1.18,-0.512,-0.071,-0.074,-1.19444,0.45444,1.36556
13802,-0.896,-0.08,0.222,-0.58,0.36111,-1.1,-0.472,-0.073,0.039,-0.40889,0.12778,-0.29889
13895,-0.936,-0.015,0.444,-0.88333,0.08444,-0.68667,-1.633,0.999,-0.546,0.09889,-0.28111,-1.32333
14008,-1.084,-0.112,0.253,-0.90333,-0.16889,-0.21222,-0.64,0.414,0.016,-0.32333,0.31444,0.52778
